onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
0.026	5	intro&rest	n/a	n/a	n/a	n/a	n/a
5.092	17.907	sharingrating1	23.092	3	17	R	4
26.125	1.418	fixations	n/a	n/a	n/a	n/a	n/a
27.642	17.901	sharingrating1	45.641	3	7	R	1
48.674	2.766	fixations	n/a	n/a	n/a	n/a	n/a
51.541	17.899	sharingrating1	69.54	3	51	F	1
72.574	2.052	fixations	n/a	n/a	n/a	n/a	n/a
74.723	17.903	sharingrating1	92.723	3	98	R	4
95.756	2.962	fixations	n/a	n/a	n/a	n/a	n/a
98.823	17.895	sharingrating1	116.822	3	110	R	4
119.855	1.514	fixations	n/a	n/a	n/a	n/a	n/a
121.472	17.897	sharingrating1	139.472	3	123	F	6
142.405	1.397	fixations	n/a	n/a	n/a	n/a	n/a
143.905	17.897	sharingrating1	161.904	3	83	F	5
164.938	1.419	fixations	n/a	n/a	n/a	n/a	n/a
166.454	17.903	sharingrating1	184.454	3	117	R	2
187.387	1.842	fixations	n/a	n/a	n/a	n/a	n/a
189.32	17.909	sharingrating1	207.336	3	49	F	5
210.37	2.058	fixations	n/a	n/a	n/a	n/a	n/a
212.536	17.892	sharingrating1	230.536	3	8	R	3
233.569	1.886	fixations	n/a	n/a	n/a	n/a	n/a
235.552	17.903	sharingrating1	253.552	3	97	R	2
256.585	2.086	fixations	n/a	n/a	n/a	n/a	n/a
258.751	17.92	sharingrating1	276.768	3	23	R	5
279.801	1.175	fixations	n/a	n/a	n/a	n/a	n/a
281.084	17.892	sharingrating1	299.084	3	129	F	4
302.117	2.181	fixations	n/a	n/a	n/a	n/a	n/a
304.383	17.915	sharingrating1	322.4	3	87	F	2
325.333	2.395	fixations	n/a	n/a	n/a	n/a	n/a
327.833	17.895	sharingrating1	345.832	3	132	F	3
348.766	2.247	fixations	n/a	n/a	n/a	n/a	n/a
351.115	17.898	sharingrating1	369.115	3	133	F	1
372.148	1.434	fixations	n/a	n/a	n/a	n/a	n/a
373.681	17.901	sharingrating1	391.681	3	93	R	2
394.614	2.008	fixations	n/a	n/a	n/a	n/a	n/a
396.714	17.908	sharingrating1	414.714	3	2	R	6
417.747	2.907	fixations	n/a	n/a	n/a	n/a	n/a
420.747	17.907	sharingrating1	438.763	3	35	F	5
441.796	2.359	fixations	n/a	n/a	n/a	n/a	n/a
444.246	17.909	sharingrating1	462.246	3	37	F	3
465.279	2.606	fixations	n/a	n/a	n/a	n/a	n/a
467.979	17.906	sharingrating1	485.978	3	29	R	3
489.012	2.098	fixations	n/a	n/a	n/a	n/a	n/a
491.195	17.915	sharingrating1	509.211	3	67	F	2
512.244	1.764	fixations	n/a	n/a	n/a	n/a	n/a
514.127	17.881	sharingrating1	532.11	3	42	F	4
535.143	2.016	fixations	n/a	n/a	n/a	n/a	n/a
537.26	17.899	sharingrating1	555.26	3	78	F	5
558.293	2.241	fixations	n/a	n/a	n/a	n/a	n/a
560.643	17.891	sharingrating1	578.625	3	13	R	3
581.659	1.404	fixations	n/a	n/a	n/a	n/a	n/a
583.175	17.888	sharingrating1	601.158	3	19	R	5
604.191	1.064	fixations	n/a	n/a	n/a	n/a	n/a
605.375	17.88	sharingrating1	623.358	3	50	F	6
626.291	2.238	fixations	n/a	n/a	n/a	n/a	n/a
628.641	17.888	sharingrating1	646.623	3	111	R	2
649.657	1.468	fixations	n/a	n/a	n/a	n/a	n/a
651.223	17.902	sharingrating1	669.223	3	68	F	3
672.256	2.18	fixations	n/a	n/a	n/a	n/a	n/a
674.539	17.897	sharingrating1	692.539	3	120	R	3
695.572	2.748	fixations	n/a	n/a	n/a	n/a	n/a
698.422	17.898	sharingrating1	716.421	3	43	F	2
719.455	1.527	fixations	n/a	n/a	n/a	n/a	n/a
721.088	17.894	sharingrating1	739.088	3	21	R	1
742.121	2.5	fixations	n/a	n/a	n/a	n/a	n/a
744.721	17.9	sharingrating1	762.72	3	109	R	1
