onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
0.033	5	intro&rest	n/a	n/a	n/a	n/a	n/a
5.099	17.9	realrating	23.099	3	108	R	3
26.132	2.17	fixations	n/a	n/a	n/a	n/a	n/a
28.399	17.903	realrating	46.398	3	107	R	3
49.431	2.034	fixations	n/a	n/a	n/a	n/a	n/a
51.565	17.9	realrating	69.564	3	28	R	2
72.597	1.399	fixations	n/a	n/a	n/a	n/a	n/a
74.097	17.899	realrating	92.097	3	94	R	2
95.13	1.759	fixations	n/a	n/a	n/a	n/a	n/a
96.997	17.892	realrating	114.996	3	27	R	2
118.029	1.312	fixations	n/a	n/a	n/a	n/a	n/a
119.446	17.895	realrating	137.445	3	105	R	4
140.479	1.422	fixations	n/a	n/a	n/a	n/a	n/a
142.012	17.889	realrating	160.011	3	100	R	4
163.045	2.158	fixations	n/a	n/a	n/a	n/a	n/a
165.295	17.908	realrating	183.294	3	104	R	4
186.327	2.545	fixations	n/a	n/a	n/a	n/a	n/a
188.977	17.895	realrating	206.977	3	24	R	2
210.01	2.049	fixations	n/a	n/a	n/a	n/a	n/a
212.16	17.899	realrating	230.159	3	103	R	3
233.093	1.314	fixations	n/a	n/a	n/a	n/a	n/a
234.443	4.96	intro&rest	n/a	n/a	n/a	n/a	n/a
239.509	17.898	fakerating	257.525	3	127	F	3
260.558	2.505	fixations	n/a	n/a	n/a	n/a	n/a
263.158	17.905	fakerating	281.158	3	128	F	1
284.191	1.63	fixations	n/a	n/a	n/a	n/a	n/a
285.924	17.897	fakerating	303.924	3	131	F	1
306.957	2.274	fixations	n/a	n/a	n/a	n/a	n/a
309.341	17.89	fakerating	327.34	3	57	F	2
330.373	2.573	fixations	n/a	n/a	n/a	n/a	n/a
333.04	17.906	fakerating	351.039	3	58	F	1
354.073	1.945	fixations	n/a	n/a	n/a	n/a	n/a
356.123	17.895	fakerating	374.122	3	61	F	5
377.155	2.146	fixations	n/a	n/a	n/a	n/a	n/a
379.405	17.896	fakerating	397.404	3	72	F	1
400.438	1.897	fixations	n/a	n/a	n/a	n/a	n/a
402.438	17.897	fakerating	420.437	3	74	F	1
423.472	1.911	fixations	n/a	n/a	n/a	n/a	n/a
425.487	17.896	fakerating	443.487	3	85	F	5
446.52	2.461	fixations	n/a	n/a	n/a	n/a	n/a
449.07	17.911	fakerating	467.069	3	91	F	1
470.102	2.144	fixations	n/a	n/a	n/a	n/a	n/a
472.286	4.96	intro&rest	n/a	n/a	n/a	n/a	n/a
477.352	17.894	fakerating	495.352	3	53	F	1
498.385	1.559	fixations	n/a	n/a	n/a	n/a	n/a
500.035	17.909	fakerating	518.051	3	33	F	4
521.084	2.46	fixations	n/a	n/a	n/a	n/a	n/a
523.634	17.91	fakerating	541.65	3	62	F	5
544.684	2.143	fixations	n/a	n/a	n/a	n/a	n/a
546.917	17.91	fakerating	564.916	3	63	F	1
567.95	2.058	fixations	n/a	n/a	n/a	n/a	n/a
570.099	17.909	fakerating	588.116	3	36	F	1
591.149	1.687	fixations	n/a	n/a	n/a	n/a	n/a
592.966	17.87	fakerating	610.932	3	75	F	2
613.965	2.287	fixations	n/a	n/a	n/a	n/a	n/a
616.365	17.887	fakerating	634.348	3	76	F	1
637.381	1.875	fixations	n/a	n/a	n/a	n/a	n/a
639.364	17.892	fakerating	657.347	3	77	F	2
660.38	1.431	fixations	n/a	n/a	n/a	n/a	n/a
661.914	17.897	fakerating	679.913	3	89	F	2
682.846	2.483	fixations	n/a	n/a	n/a	n/a	n/a
685.446	17.883	fakerating	703.429	3	90	F	5
706.462	1.624	fixations	n/a	n/a	n/a	n/a	n/a
708.129	4.957	intro&rest	n/a	n/a	n/a	n/a	n/a
713.195	17.891	realrating	731.178	3	102	R	2
734.178	2.042	fixations	n/a	n/a	n/a	n/a	n/a
736.328	17.891	realrating	754.327	3	112	R	2
757.327	1.508	fixations	n/a	n/a	n/a	n/a	n/a
758.944	17.89	realrating	776.943	3	121	R	1
779.943	2.601	fixations	n/a	n/a	n/a	n/a	n/a
782.643	17.9	realrating	800.643	3	116	R	1
803.643	2.172	fixations	n/a	n/a	n/a	n/a	n/a
805.926	17.888	realrating	823.909	3	134	R	1
826.909	1.919	fixations	n/a	n/a	n/a	n/a	n/a
828.942	17.885	realrating	846.925	3	114	R	1
849.925	1.712	fixations	n/a	n/a	n/a	n/a	n/a
851.741	17.895	realrating	869.741	3	118	R	1
872.741	2.734	fixations	n/a	n/a	n/a	n/a	n/a
875.574	17.9	realrating	893.573	3	113	R	2
896.573	1.762	fixations	n/a	n/a	n/a	n/a	n/a
898.34	17.896	realrating	916.339	3	115	R	3
919.339	1.479	fixations	n/a	n/a	n/a	n/a	n/a
920.923	17.894	realrating	938.922	3	119	R	3
941.922	2.121	fixations	n/a	n/a	n/a	n/a	n/a
944.072	2.97	intro&rest	n/a	n/a	n/a	n/a	n/a
