onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
5.093	17.906	sharingrating1	23.092	3	110	R	6
27.742	17.897	sharingrating1	45.742	3	18	R	6
50.742	17.903	sharingrating1	68.741	3	71	F	6
74.057	17.897	sharingrating1	92.057	3	29	R	3
97.29	17.899	sharingrating1	115.29	3	35	F	5
120.773	17.909	sharingrating1	138.772	3	13	R	3
143.305	17.905	sharingrating1	161.305	3	2	R	4
167.355	17.89	sharingrating1	185.337	3	42	F	3
190.471	17.915	sharingrating1	208.47	3	122	F	5
213.353	17.902	sharingrating1	231.353	3	117	R	4
236.319	17.905	sharingrating1	254.319	3	17	R	6
258.869	17.901	sharingrating1	276.885	3	50	F	5
282.251	17.907	sharingrating1	300.251	3	130	F	4
304.934	17.907	sharingrating1	322.933	3	120	R	2
328.816	17.898	sharingrating1	346.816	3	109	R	4
352.666	17.905	sharingrating1	370.665	3	40	F	5
375.632	17.895	sharingrating1	393.631	3	133	F	4
398.198	17.9	sharingrating1	416.197	3	8	R	3
421.213	17.903	sharingrating1	439.213	3	21	R	6
444.746	17.904	sharingrating1	462.746	3	97	R	3
467.962	17.903	sharingrating1	485.962	3	43	F	6
490.628	17.895	sharingrating1	508.628	3	98	R	4
514.727	17.896	sharingrating1	532.727	3	111	R	4
537.327	17.902	sharingrating1	555.326	3	132	F	4
560.709	17.901	sharingrating1	578.709	3	22	R	2
583.242	17.919	sharingrating1	601.258	3	37	F	4
607.008	17.889	sharingrating1	625.007	3	129	F	5
630.341	17.88	sharingrating1	648.34	3	68	F	5
652.956	17.889	sharingrating1	670.939	3	51	F	1
676.122	17.903	sharingrating1	694.122	3	67	F	2
699.005	17.914	sharingrating1	717.004	3	23	R	4
721.321	17.891	sharingrating1	739.304	3	78	F	5
744.687	17.891	sharingrating1	762.67	3	93	R	2
767.803	17.906	sharingrating1	785.802	3	87	F	3
791.335	17.896	sharingrating1	809.335	3	49	F	4
814.535	17.892	sharingrating1	832.534	3	123	F	4
837.067	17.899	sharingrating1	855.067	3	19	R	6
