onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
931.851	4.972	intro&rest	n/a	n/a	n/a	n/a	n/a
936.918	17.905	accuracyrating	954.917	3	79	F	4
957.951	2.248	fixations	n/a	n/a	n/a	n/a	n/a
960.3	17.899	accuracyrating	978.3	3	32	F	3
981.333	1.758	fixations	n/a	n/a	n/a	n/a	n/a
983.183	17.908	accuracyrating	1001.183	3	26	R	2
1004.216	2.188	fixations	n/a	n/a	n/a	n/a	n/a
1006.516	17.888	accuracyrating	1024.515	3	55	F	3
1027.548	1.764	fixations	n/a	n/a	n/a	n/a	n/a
1029.415	17.897	accuracyrating	1047.414	3	25	R	5
1050.464	2.316	fixations	n/a	n/a	n/a	n/a	n/a
1052.881	17.899	accuracyrating	1070.897	3	106	R	4
1073.93	2.118	fixations	n/a	n/a	n/a	n/a	n/a
1076.147	17.901	accuracyrating	1094.146	3	86	F	2
1097.279	1.688	fixations	n/a	n/a	n/a	n/a	n/a
1099.063	17.904	accuracyrating	1117.062	3	1	R	3
1120.096	1.618	fixations	n/a	n/a	n/a	n/a	n/a
1121.812	17.902	accuracyrating	1139.812	3	95	R	2
1142.845	1.374	fixations	n/a	n/a	n/a	n/a	n/a
1144.311	17.908	accuracyrating	1162.311	3	47	F	2
1165.344	2.499	fixations	n/a	n/a	n/a	n/a	n/a
1167.944	17.899	accuracyrating	1185.943	3	38	F	4
1188.977	1.997	fixations	n/a	n/a	n/a	n/a	n/a
1191.06	17.914	accuracyrating	1209.076	3	64	F	2
1212.109	1.525	fixations	n/a	n/a	n/a	n/a	n/a
1213.726	17.908	accuracyrating	1231.742	3	9	R	3
1234.775	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1236.825	17.904	accuracyrating	1254.825	3	70	F	3
1257.858	2.392	fixations	n/a	n/a	n/a	n/a	n/a
1260.341	17.909	accuracyrating	1278.34	3	12	R	5
1281.374	1.652	fixations	n/a	n/a	n/a	n/a	n/a
1283.124	17.902	accuracyrating	1301.123	3	96	R	6
1304.156	1.295	fixations	n/a	n/a	n/a	n/a	n/a
1305.556	17.895	accuracyrating	1323.556	3	31	F	2
1326.589	2.32	fixations	n/a	n/a	n/a	n/a	n/a
1329.022	17.887	accuracyrating	1347.022	3	4	R	5
1350.055	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1352.805	17.907	accuracyrating	1370.804	3	81	F	2
1373.837	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1375.371	17.893	accuracyrating	1393.37	3	15	R	4
1396.403	2.409	fixations	n/a	n/a	n/a	n/a	n/a
1398.853	2.959	intro&rest	n/a	n/a	n/a	n/a	n/a
1401.837	4.975	intro&rest	n/a	n/a	n/a	n/a	n/a
1406.936	17.876	sharingrating2	1424.919	3	14	R	2
1427.952	1.804	fixations	n/a	n/a	n/a	n/a	n/a
1429.852	17.904	sharingrating2	1447.852	3	45	F	1
1450.885	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1453.785	17.899	sharingrating2	1471.784	3	5	R	2
1474.818	2.284	fixations	n/a	n/a	n/a	n/a	n/a
1477.201	17.901	sharingrating2	1495.2	3	39	F	2
1498.234	1.252	fixations	n/a	n/a	n/a	n/a	n/a
1499.584	17.902	sharingrating2	1517.583	3	10	R	2
1520.616	2.371	fixations	n/a	n/a	n/a	n/a	n/a
1523.083	17.904	sharingrating2	1541.082	3	34	F	3
1544.116	1.969	fixations	n/a	n/a	n/a	n/a	n/a
1546.182	17.903	sharingrating2	1564.182	3	101	R	2
1567.215	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1568.665	17.906	sharingrating2	1586.664	3	69	F	1
1589.697	1.396	fixations	n/a	n/a	n/a	n/a	n/a
1591.181	17.912	sharingrating2	1609.197	3	41	F	2
1612.23	2.223	fixations	n/a	n/a	n/a	n/a	n/a
1614.563	17.89	sharingrating2	1632.563	3	16	R	2
1635.596	2.315	fixations	n/a	n/a	n/a	n/a	n/a
1638.013	17.898	sharingrating2	1656.012	3	73	F	2
1659.045	1.989	fixations	n/a	n/a	n/a	n/a	n/a
1661.129	17.905	sharingrating2	1679.128	3	88	F	2
1682.161	1.266	fixations	n/a	n/a	n/a	n/a	n/a
1683.528	17.899	sharingrating2	1701.527	3	99	R	1
1704.561	2.396	fixations	n/a	n/a	n/a	n/a	n/a
1707.044	17.913	sharingrating2	1725.043	3	44	F	1
1727.993	1.614	fixations	n/a	n/a	n/a	n/a	n/a
1729.693	17.914	sharingrating2	1747.692	3	66	F	2
1750.726	2.335	fixations	n/a	n/a	n/a	n/a	n/a
1753.159	17.902	sharingrating2	1771.158	3	30	R	3
1774.192	2.626	fixations	n/a	n/a	n/a	n/a	n/a
1776.908	17.91	sharingrating2	1794.924	3	65	F	3
1797.958	2.042	fixations	n/a	n/a	n/a	n/a	n/a
1800.091	17.909	sharingrating2	1818.09	3	20	R	3
1821.124	1.855	fixations	n/a	n/a	n/a	n/a	n/a
1823.073	17.906	sharingrating2	1841.073	3	3	R	2
1844.106	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1846.09	17.91	sharingrating2	1864.089	3	6	R	3
1867.122	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1868.689	1.957	intro&rest	n/a	n/a	n/a	n/a	n/a
