onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
0.042	4.957	intro&rest	n/a	n/a	n/a	n/a	n/a
5.108	17.891	fakerating	23.108	3	131	F	3
26.141	2.159	fixations	n/a	n/a	n/a	n/a	n/a
28.391	17.909	fakerating	46.39	3	127	F	1
49.423	2.545	fixations	n/a	n/a	n/a	n/a	n/a
52.073	17.895	fakerating	70.073	3	74	F	3
73.106	2.034	fixations	n/a	n/a	n/a	n/a	n/a
75.256	17.884	fakerating	93.239	3	91	F	4
96.272	1.423	fixations	n/a	n/a	n/a	n/a	n/a
97.805	17.89	fakerating	115.788	3	61	F	5
118.821	2.049	fixations	n/a	n/a	n/a	n/a	n/a
120.971	17.899	fakerating	138.971	3	57	F	2
142.004	1.759	fixations	n/a	n/a	n/a	n/a	n/a
143.87	17.893	fakerating	161.87	3	58	F	2
164.903	1.314	fixations	n/a	n/a	n/a	n/a	n/a
166.32	17.897	fakerating	184.319	3	85	F	4
187.352	2.17	fixations	n/a	n/a	n/a	n/a	n/a
189.619	17.903	fakerating	207.619	3	72	F	3
210.652	1.399	fixations	n/a	n/a	n/a	n/a	n/a
212.152	17.899	fakerating	230.151	3	128	F	4
233.184	1.312	fixations	n/a	n/a	n/a	n/a	n/a
234.534	4.962	intro&rest	n/a	n/a	n/a	n/a	n/a
239.601	17.895	realrating	257.6	3	100	R	5
260.634	2.274	fixations	n/a	n/a	n/a	n/a	n/a
263.017	17.891	realrating	281.016	3	104	R	3
284.05	2.505	fixations	n/a	n/a	n/a	n/a	n/a
286.666	17.889	realrating	304.649	3	107	R	4
307.682	1.911	fixations	n/a	n/a	n/a	n/a	n/a
309.683	17.91	realrating	327.682	3	105	R	3
330.715	2.144	fixations	n/a	n/a	n/a	n/a	n/a
332.965	17.894	realrating	350.948	3	24	R	2
353.981	2.146	fixations	n/a	n/a	n/a	n/a	n/a
356.231	17.896	realrating	374.23	3	94	R	5
377.263	2.573	fixations	n/a	n/a	n/a	n/a	n/a
379.93	17.906	realrating	397.929	3	103	R	6
400.963	1.945	fixations	n/a	n/a	n/a	n/a	n/a
403.013	17.895	realrating	421.012	3	108	R	5
424.045	2.461	fixations	n/a	n/a	n/a	n/a	n/a
426.595	17.911	realrating	444.595	3	28	R	4
447.628	1.897	fixations	n/a	n/a	n/a	n/a	n/a
449.628	17.897	realrating	467.627	3	27	R	2
470.66	1.63	fixations	n/a	n/a	n/a	n/a	n/a
472.327	4.963	intro&rest	n/a	n/a	n/a	n/a	n/a
477.394	17.896	realrating	495.393	3	116	R	2
498.426	2.484	fixations	n/a	n/a	n/a	n/a	n/a
501.01	17.9	realrating	519.009	3	113	R	5
522.042	1.559	fixations	n/a	n/a	n/a	n/a	n/a
523.692	17.909	realrating	541.692	3	114	R	6
544.725	1.687	fixations	n/a	n/a	n/a	n/a	n/a
546.508	17.904	realrating	564.508	3	112	R	4
567.541	2.059	fixations	n/a	n/a	n/a	n/a	n/a
569.691	17.909	realrating	587.707	3	115	R	5
590.857	2.027	fixations	n/a	n/a	n/a	n/a	n/a
592.973	17.911	realrating	610.989	3	121	R	5
614.023	2.286	fixations	n/a	n/a	n/a	n/a	n/a
616.406	17.903	realrating	634.406	3	102	R	6
637.439	1.875	fixations	n/a	n/a	n/a	n/a	n/a
639.405	17.909	realrating	657.405	3	134	R	4
660.438	1.624	fixations	n/a	n/a	n/a	n/a	n/a
662.155	17.907	realrating	680.154	3	118	R	3
683.187	1.431	fixations	n/a	n/a	n/a	n/a	n/a
684.721	17.897	realrating	702.72	3	119	R	2
705.753	2.46	fixations	n/a	n/a	n/a	n/a	n/a
708.253	4.96	intro&rest	n/a	n/a	n/a	n/a	n/a
713.32	17.893	fakerating	731.319	3	89	F	2
734.352	2.138	fixations	n/a	n/a	n/a	n/a	n/a
736.586	17.904	fakerating	754.585	3	53	F	4
757.618	1.728	fixations	n/a	n/a	n/a	n/a	n/a
759.452	17.894	fakerating	777.451	3	36	F	2
780.484	1.678	fixations	n/a	n/a	n/a	n/a	n/a
782.268	17.894	fakerating	800.267	3	63	F	3
803.3	1.474	fixations	n/a	n/a	n/a	n/a	n/a
804.867	17.907	fakerating	822.867	3	62	F	4
825.9	1.445	fixations	n/a	n/a	n/a	n/a	n/a
827.449	17.896	fakerating	845.449	3	75	F	5
848.482	2.567	fixations	n/a	n/a	n/a	n/a	n/a
851.149	17.9	fakerating	869.148	3	76	F	5
872.182	2.007	fixations	n/a	n/a	n/a	n/a	n/a
874.298	17.891	fakerating	892.298	3	90	F	3
895.331	1.885	fixations	n/a	n/a	n/a	n/a	n/a
897.314	17.902	fakerating	915.314	3	77	F	2
918.347	2.7	fixations	n/a	n/a	n/a	n/a	n/a
921.147	17.9	fakerating	939.146	3	33	F	3
942.079	2.089	fixations	n/a	n/a	n/a	n/a	n/a
944.196	1.972	intro&rest	n/a	n/a	n/a	n/a	n/a
