onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
0.037	4.962	intro&rest	n/a	n/a	n/a	n/a	n/a
5.121	17.878	sharingrating1	23.103	3	130	F	3
26.137	1.556	fixations	n/a	n/a	n/a	n/a	n/a
27.82	17.873	sharingrating1	45.786	3	49	F	4
48.719	2.067	fixations	n/a	n/a	n/a	n/a	n/a
50.919	17.867	sharingrating1	68.885	3	50	F	5
71.918	2.24	fixations	n/a	n/a	n/a	n/a	n/a
74.269	17.889	sharingrating1	92.251	3	133	F	3
95.284	1.434	fixations	n/a	n/a	n/a	n/a	n/a
96.834	17.884	sharingrating1	114.817	3	78	F	4
117.75	2.243	fixations	n/a	n/a	n/a	n/a	n/a
120.117	17.876	sharingrating1	138.083	3	68	F	5
141.116	1.472	fixations	n/a	n/a	n/a	n/a	n/a
142.7	17.888	sharingrating1	160.682	3	110	R	3
163.716	1.513	fixations	n/a	n/a	n/a	n/a	n/a
165.332	17.897	sharingrating1	183.315	3	67	F	4
186.348	1.764	fixations	n/a	n/a	n/a	n/a	n/a
188.215	17.897	sharingrating1	206.214	3	11	R	2
209.148	2.047	fixations	n/a	n/a	n/a	n/a	n/a
211.314	17.881	sharingrating1	229.297	3	19	R	3
232.23	1.063	fixations	n/a	n/a	n/a	n/a	n/a
233.397	17.896	sharingrating1	251.396	3	22	R	1
254.43	1.418	fixations	n/a	n/a	n/a	n/a	n/a
255.946	17.902	sharingrating1	273.946	3	7	R	2
276.879	2.769	fixations	n/a	n/a	n/a	n/a	n/a
279.762	17.886	sharingrating1	297.745	3	21	R	3
300.778	2.5	fixations	n/a	n/a	n/a	n/a	n/a
303.378	17.9	sharingrating1	321.378	3	43	F	5
324.411	1.528	fixations	n/a	n/a	n/a	n/a	n/a
326.044	17.895	sharingrating1	344.043	3	71	F	6
347.077	2.179	fixations	n/a	n/a	n/a	n/a	n/a
349.36	17.896	sharingrating1	367.359	3	83	F	2
370.393	1.419	fixations	n/a	n/a	n/a	n/a	n/a
371.926	17.886	sharingrating1	389.909	3	18	R	5
392.942	1.87	fixations	n/a	n/a	n/a	n/a	n/a
394.908	17.904	sharingrating1	412.908	3	97	R	3
415.941	2.086	fixations	n/a	n/a	n/a	n/a	n/a
418.124	17.903	sharingrating1	436.124	3	40	F	4
439.057	1.833	fixations	n/a	n/a	n/a	n/a	n/a
441.007	17.883	sharingrating1	458.99	3	98	R	3
462.023	2.962	fixations	n/a	n/a	n/a	n/a	n/a
465.09	17.895	sharingrating1	483.089	3	2	R	3
486.122	2.907	fixations	n/a	n/a	n/a	n/a	n/a
489.122	17.907	sharingrating1	507.122	3	37	F	3
510.055	2.614	fixations	n/a	n/a	n/a	n/a	n/a
512.788	17.881	sharingrating1	530.771	3	123	F	4
533.804	1.399	fixations	n/a	n/a	n/a	n/a	n/a
535.304	17.899	sharingrating1	553.304	3	51	F	5
556.337	2.053	fixations	n/a	n/a	n/a	n/a	n/a
558.503	17.887	sharingrating1	576.503	3	8	R	2
579.536	1.886	fixations	n/a	n/a	n/a	n/a	n/a
581.52	17.902	sharingrating1	599.519	3	87	F	3
602.552	2.396	fixations	n/a	n/a	n/a	n/a	n/a
605.052	17.896	sharingrating1	623.051	3	17	R	6
626.085	1.417	fixations	n/a	n/a	n/a	n/a	n/a
627.601	17.901	sharingrating1	645.601	3	35	F	5
648.634	2.359	fixations	n/a	n/a	n/a	n/a	n/a
651.101	17.892	sharingrating1	669.083	3	13	R	3
672.117	1.404	fixations	n/a	n/a	n/a	n/a	n/a
673.633	17.888	sharingrating1	691.633	3	129	F	4
694.666	2.181	fixations	n/a	n/a	n/a	n/a	n/a
696.949	17.898	sharingrating1	714.949	3	132	F	2
717.982	2.251	fixations	n/a	n/a	n/a	n/a	n/a
720.332	17.901	sharingrating1	738.331	3	109	R	3
741.365	2.721	fixations	n/a	n/a	n/a	n/a	n/a
744.198	17.888	sharingrating1	762.181	3	111	R	3
765.214	1.469	fixations	n/a	n/a	n/a	n/a	n/a
766.78	17.903	sharingrating1	784.78	3	93	R	2
787.713	2.01	fixations	n/a	n/a	n/a	n/a	n/a
789.83	17.893	sharingrating1	807.829	3	29	R	3
810.862	2.099	fixations	n/a	n/a	n/a	n/a	n/a
813.062	17.899	sharingrating1	831.062	3	117	R	2
834.095	1.838	fixations	n/a	n/a	n/a	n/a	n/a
836.028	17.905	sharingrating1	854.029	3	120	R	3
857.061	2.749	fixations	n/a	n/a	n/a	n/a	n/a
859.911	17.899	sharingrating1	877.91	3	42	F	4
880.943	2.016	fixations	n/a	n/a	n/a	n/a	n/a
883.06	17.899	sharingrating1	901.043	3	122	F	2
904.076	1.752	fixations	n/a	n/a	n/a	n/a	n/a
905.91	17.918	sharingrating1	923.909	3	23	R	5
926.942	1.175	fixations	n/a	n/a	n/a	n/a	n/a
928.159	3	intro&rest	n/a	n/a	n/a	n/a	n/a
931.159	5	intro&rest	n/a	n/a	n/a	n/a	n/a
936.225	17.892	accuracyrating	954.208	3	64	F	2
957.241	1.525	fixations	n/a	n/a	n/a	n/a	n/a
958.874	17.892	accuracyrating	976.857	3	31	F	2
979.89	2.32	fixations	n/a	n/a	n/a	n/a	n/a
982.307	17.903	accuracyrating	1000.307	3	79	F	1
1003.34	2.249	fixations	n/a	n/a	n/a	n/a	n/a
1005.69	17.899	accuracyrating	1023.689	3	47	F	3
1026.722	2.499	fixations	n/a	n/a	n/a	n/a	n/a
1029.339	17.882	accuracyrating	1047.322	3	32	F	3
1050.355	1.758	fixations	n/a	n/a	n/a	n/a	n/a
1052.205	17.908	accuracyrating	1070.221	3	86	F	4
1073.254	1.788	fixations	n/a	n/a	n/a	n/a	n/a
1075.154	17.888	accuracyrating	1093.154	3	106	R	5
1096.07	2.124	fixations	n/a	n/a	n/a	n/a	n/a
1098.287	17.907	accuracyrating	1116.286	3	38	F	2
1119.32	1.997	fixations	n/a	n/a	n/a	n/a	n/a
1121.419	17.898	accuracyrating	1139.419	3	9	R	4
1142.452	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1144.502	17.904	accuracyrating	1162.502	3	12	R	6
1165.535	1.653	fixations	n/a	n/a	n/a	n/a	n/a
1167.301	17.887	accuracyrating	1185.301	3	55	F	5
1188.334	1.764	fixations	n/a	n/a	n/a	n/a	n/a
1190.184	17.914	accuracyrating	1208.2	3	96	R	5
1211.233	1.295	fixations	n/a	n/a	n/a	n/a	n/a
1212.633	17.895	accuracyrating	1230.633	3	95	R	2
1233.666	1.374	fixations	n/a	n/a	n/a	n/a	n/a
1235.133	17.907	accuracyrating	1253.132	3	26	R	5
1256.165	2.188	fixations	n/a	n/a	n/a	n/a	n/a
