onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
5.1	17.899	fakerating	23.099	3	33	F	5
28.682	17.91	fakerating	46.698	3	53	F	2
51.382	17.908	fakerating	69.381	3	36	F	4
74.198	17.903	fakerating	92.197	3	62	F	4
97.464	17.91	fakerating	115.463	3	63	F	4
120.646	17.909	fakerating	138.646	3	77	F	2
143.112	17.908	fakerating	161.112	3	90	F	2
165.861	17.908	fakerating	183.861	3	89	F	2
189.477	17.901	fakerating	207.477	3	76	F	3
212.477	17.908	fakerating	230.476	3	75	F	2
240.826	17.88	realrating	258.808	3	112	R	2
263.425	17.89	realrating	281.408	3	114	R	2
286.224	17.895	realrating	304.224	3	121	R	5
309.924	17.9	realrating	327.923	3	115	R	3
332.523	17.878	realrating	350.506	3	116	R	2
355.789	17.888	realrating	373.772	3	119	R	4
379.005	17.887	realrating	397.004	3	113	R	2
401.871	17.894	realrating	419.87	3	102	R	2
425.037	17.874	realrating	443.02	3	118	R	2
448.853	17.9	realrating	466.852	3	134	R	2
476.885	17.885	realrating	494.868	3	105	R	2
499.435	17.889	realrating	517.434	3	94	R	2
522.334	17.892	realrating	540.317	3	28	R	3
544.866	17.883	realrating	562.849	3	24	R	2
568.049	17.882	realrating	586.032	3	103	R	3
590.482	17.897	realrating	608.465	3	104	R	2
614.148	17.895	realrating	632.147	3	108	R	3
637.464	17.886	realrating	655.463	3	100	R	3
660.746	17.909	realrating	678.762	3	27	R	2
683.212	17.895	realrating	701.212	3	107	R	4
711.378	17.901	fakerating	729.377	3	131	F	2
734.794	17.891	fakerating	752.793	3	85	F	2
758.393	17.895	fakerating	776.393	3	72	F	5
781.426	17.897	fakerating	799.425	3	128	F	2
804.192	17.896	fakerating	822.191	3	57	F	2
827.891	17.906	fakerating	845.907	3	74	F	5
850.94	17.911	fakerating	868.94	3	58	F	5
874.006	17.912	fakerating	892.006	3	91	F	4
897.289	17.894	fakerating	915.288	3	61	F	4
920.571	17.897	fakerating	938.571	3	127	F	5
26.132	2.46	fixations	n/a	n/a	n/a	n/a	n/a
49.732	1.558	fixations	n/a	n/a	n/a	n/a	n/a
72.414	1.687	fixations	n/a	n/a	n/a	n/a	n/a
95.23	2.144	fixations	n/a	n/a	n/a	n/a	n/a
118.496	2.059	fixations	n/a	n/a	n/a	n/a	n/a
141.579	1.441	fixations	n/a	n/a	n/a	n/a	n/a
164.145	1.624	fixations	n/a	n/a	n/a	n/a	n/a
186.894	2.484	fixations	n/a	n/a	n/a	n/a	n/a
210.51	1.875	fixations	n/a	n/a	n/a	n/a	n/a
233.409	2.297	fixations	n/a	n/a	n/a	n/a	n/a
261.842	1.473	fixations	n/a	n/a	n/a	n/a	n/a
284.441	1.678	fixations	n/a	n/a	n/a	n/a	n/a
307.257	2.567	fixations	n/a	n/a	n/a	n/a	n/a
330.956	1.445	fixations	n/a	n/a	n/a	n/a	n/a
353.539	2.138	fixations	n/a	n/a	n/a	n/a	n/a
376.805	2.087	fixations	n/a	n/a	n/a	n/a	n/a
400.037	1.728	fixations	n/a	n/a	n/a	n/a	n/a
422.903	2.008	fixations	n/a	n/a	n/a	n/a	n/a
446.053	2.7	fixations	n/a	n/a	n/a	n/a	n/a
469.885	1.885	fixations	n/a	n/a	n/a	n/a	n/a
497.901	1.423	fixations	n/a	n/a	n/a	n/a	n/a
520.467	1.759	fixations	n/a	n/a	n/a	n/a	n/a
543.35	1.399	fixations	n/a	n/a	n/a	n/a	n/a
565.882	2.049	fixations	n/a	n/a	n/a	n/a	n/a
589.065	1.314	fixations	n/a	n/a	n/a	n/a	n/a
611.498	2.545	fixations	n/a	n/a	n/a	n/a	n/a
635.18	2.17	fixations	n/a	n/a	n/a	n/a	n/a
658.496	2.159	fixations	n/a	n/a	n/a	n/a	n/a
681.796	1.311	fixations	n/a	n/a	n/a	n/a	n/a
704.245	2.034	fixations	n/a	n/a	n/a	n/a	n/a
732.411	2.274	fixations	n/a	n/a	n/a	n/a	n/a
755.827	2.461	fixations	n/a	n/a	n/a	n/a	n/a
779.426	1.897	fixations	n/a	n/a	n/a	n/a	n/a
802.458	1.63	fixations	n/a	n/a	n/a	n/a	n/a
825.224	2.573	fixations	n/a	n/a	n/a	n/a	n/a
848.94	1.911	fixations	n/a	n/a	n/a	n/a	n/a
871.973	1.945	fixations	n/a	n/a	n/a	n/a	n/a
895.039	2.144	fixations	n/a	n/a	n/a	n/a	n/a
918.322	2.146	fixations	n/a	n/a	n/a	n/a	n/a
941.604	2.505	fixations	n/a	n/a	n/a	n/a	n/a
0.033	4.966	intro&rest	n/a	n/a	n/a	n/a	n/a
235.743	4.963	intro&rest	n/a	n/a	n/a	n/a	n/a
471.802	4.968	intro&rest	n/a	n/a	n/a	n/a	n/a
706.311	4.968	intro&rest	n/a	n/a	n/a	n/a	n/a
944.138	1.971	intro&rest	n/a	n/a	n/a	n/a	n/a
