onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
0.03	4.969	intro&rest	n/a	n/a	n/a	n/a	n/a
5.097	17.902	sharingrating1	23.096	3	29	R	4
26.129	2.099	fixations	n/a	n/a	n/a	n/a	n/a
28.329	17.899	sharingrating1	46.328	3	8	R	4
49.262	1.886	fixations	n/a	n/a	n/a	n/a	n/a
51.245	17.903	sharingrating1	69.244	3	51	F	2
72.278	2.052	fixations	n/a	n/a	n/a	n/a	n/a
74.428	17.902	sharingrating1	92.41	3	122	F	4
95.444	1.751	fixations	n/a	n/a	n/a	n/a	n/a
97.293	17.902	sharingrating1	115.293	3	13	R	2
118.326	1.405	fixations	n/a	n/a	n/a	n/a	n/a
119.826	17.905	sharingrating1	137.826	3	109	R	2
140.859	2.722	fixations	n/a	n/a	n/a	n/a	n/a
143.675	17.906	sharingrating1	161.675	3	7	R	5
164.708	2.766	fixations	n/a	n/a	n/a	n/a	n/a
167.575	17.899	sharingrating1	185.574	3	42	F	1
188.507	2.017	fixations	n/a	n/a	n/a	n/a	n/a
190.624	17.9	sharingrating1	208.623	3	129	F	4
211.657	2.18	fixations	n/a	n/a	n/a	n/a	n/a
213.94	17.897	sharingrating1	231.939	3	17	R	3
234.973	1.417	fixations	n/a	n/a	n/a	n/a	n/a
236.473	17.917	sharingrating1	254.472	3	23	R	4
257.505	1.175	fixations	n/a	n/a	n/a	n/a	n/a
258.789	17.891	sharingrating1	276.771	3	2	R	5
279.805	2.906	fixations	n/a	n/a	n/a	n/a	n/a
282.805	17.906	sharingrating1	300.804	3	130	F	5
303.837	1.557	fixations	n/a	n/a	n/a	n/a	n/a
305.487	17.907	sharingrating1	323.487	3	97	R	1
326.52	2.086	fixations	n/a	n/a	n/a	n/a	n/a
328.703	17.903	sharingrating1	346.702	3	35	F	2
349.736	2.358	fixations	n/a	n/a	n/a	n/a	n/a
352.186	17.908	sharingrating1	370.185	3	40	F	2
373.218	1.829	fixations	n/a	n/a	n/a	n/a	n/a
375.136	17.911	sharingrating1	393.151	3	43	F	1
396.184	1.528	fixations	n/a	n/a	n/a	n/a	n/a
