onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
719.53	17.864	sharingrating1	737.496	3	35	F	4
740.529	2.359	fixations	n/a	n/a	n/a	n/a	n/a
742.996	17.892	sharingrating1	760.995	3	98	R	2
763.912	2.972	fixations	n/a	n/a	n/a	n/a	n/a
766.995	17.889	sharingrating1	784.978	3	87	F	2
787.911	2.403	fixations	n/a	n/a	n/a	n/a	n/a
790.428	17.886	sharingrating1	808.41	3	42	F	2
811.444	2.015	fixations	n/a	n/a	n/a	n/a	n/a
813.577	17.882	sharingrating1	831.56	3	123	F	4
834.593	1.399	fixations	n/a	n/a	n/a	n/a	n/a
836.093	17.899	sharingrating1	854.092	3	51	F	4
857.126	2.052	fixations	n/a	n/a	n/a	n/a	n/a
859.275	17.903	sharingrating1	877.275	3	49	F	3
880.208	2.063	fixations	n/a	n/a	n/a	n/a	n/a
882.375	17.896	sharingrating1	900.374	3	29	R	3
903.407	2.099	fixations	n/a	n/a	n/a	n/a	n/a
905.624	17.882	sharingrating1	923.607	3	18	R	5
926.64	1.87	fixations	n/a	n/a	n/a	n/a	n/a
928.557	2.953	intro&rest	n/a	n/a	n/a	n/a	n/a
931.54	4.97	intro&rest	n/a	n/a	n/a	n/a	n/a
936.623	17.887	accuracyrating	954.606	3	70	F	4
957.639	2.392	fixations	n/a	n/a	n/a	n/a	n/a
960.139	17.892	accuracyrating	978.122	3	96	R	5
981.155	1.295	fixations	n/a	n/a	n/a	n/a	n/a
982.555	17.895	accuracyrating	1000.554	3	1	R	1
1003.588	1.618	fixations	n/a	n/a	n/a	n/a	n/a
1005.304	17.902	accuracyrating	1023.304	3	12	R	5
1026.237	1.656	fixations	n/a	n/a	n/a	n/a	n/a
1027.987	17.906	accuracyrating	1045.986	3	79	F	2
1049.02	2.248	fixations	n/a	n/a	n/a	n/a	n/a
1051.37	17.898	accuracyrating	1069.369	3	86	F	4
1072.402	1.788	fixations	n/a	n/a	n/a	n/a	n/a
1074.302	17.888	accuracyrating	1092.285	3	31	F	2
1095.218	2.326	fixations	n/a	n/a	n/a	n/a	n/a
1097.635	17.909	accuracyrating	1115.634	3	81	F	4
1118.668	1.426	fixations	n/a	n/a	n/a	n/a	n/a
1120.201	17.893	accuracyrating	1138.184	3	64	F	4
1141.117	1.536	fixations	n/a	n/a	n/a	n/a	n/a
1142.75	17.903	accuracyrating	1160.75	3	32	F	5
1163.783	1.758	fixations	n/a	n/a	n/a	n/a	n/a
1165.65	17.891	accuracyrating	1183.649	3	55	F	4
1186.682	1.764	fixations	n/a	n/a	n/a	n/a	n/a
1188.549	17.897	accuracyrating	1206.548	3	47	F	2
1209.482	2.497	fixations	n/a	n/a	n/a	n/a	n/a
1212.081	17.898	accuracyrating	1230.081	3	95	R	4
1233.114	1.374	fixations	n/a	n/a	n/a	n/a	n/a
1234.597	17.891	accuracyrating	1252.597	3	25	R	4
1255.63	2.333	fixations	n/a	n/a	n/a	n/a	n/a
1258.063	17.9	accuracyrating	1276.063	3	15	R	2
1278.996	2.41	fixations	n/a	n/a	n/a	n/a	n/a
1281.513	17.893	accuracyrating	1299.512	3	4	R	3
1302.545	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1305.295	17.907	accuracyrating	1323.295	3	26	R	5
1326.328	2.188	fixations	n/a	n/a	n/a	n/a	n/a
1328.611	17.905	accuracyrating	1346.611	3	38	F	3
1349.644	1.998	fixations	n/a	n/a	n/a	n/a	n/a
1351.744	17.898	accuracyrating	1369.743	3	9	R	4
1372.676	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1374.743	17.887	accuracyrating	1392.743	3	106	R	4
1395.776	2.118	fixations	n/a	n/a	n/a	n/a	n/a
1397.926	2.968	intro&rest	n/a	n/a	n/a	n/a	n/a
1400.926	4.968	intro&rest	n/a	n/a	n/a	n/a	n/a
1405.992	17.902	sharingrating2	1423.992	3	6	R	4
1427.025	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1428.641	17.908	sharingrating2	1446.641	3	10	R	5
1449.691	2.354	fixations	n/a	n/a	n/a	n/a	n/a
1452.141	17.904	sharingrating2	1470.14	3	34	F	5
1473.173	1.97	fixations	n/a	n/a	n/a	n/a	n/a
1475.24	17.903	sharingrating2	1493.239	3	73	F	4
1496.273	1.988	fixations	n/a	n/a	n/a	n/a	n/a
1498.356	17.905	sharingrating2	1516.356	3	88	F	3
1519.289	1.272	fixations	n/a	n/a	n/a	n/a	n/a
1520.672	17.889	sharingrating2	1538.655	3	39	F	3
1541.688	1.253	fixations	n/a	n/a	n/a	n/a	n/a
1543.055	17.886	sharingrating2	1561.054	3	14	R	3
1564.087	1.804	fixations	n/a	n/a	n/a	n/a	n/a
1565.987	17.904	sharingrating2	1583.987	3	101	R	4
1587.02	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1588.47	17.906	sharingrating2	1606.469	3	66	F	4
1609.403	2.343	fixations	n/a	n/a	n/a	n/a	n/a
1611.853	17.893	sharingrating2	1629.835	3	44	F	3
1632.869	1.615	fixations	n/a	n/a	n/a	n/a	n/a
1634.585	17.899	sharingrating2	1652.585	3	99	R	3
1655.618	2.397	fixations	n/a	n/a	n/a	n/a	n/a
1658.118	17.897	sharingrating2	1676.117	3	69	F	3
1679.15	1.396	fixations	n/a	n/a	n/a	n/a	n/a
1680.65	17.896	sharingrating2	1698.65	3	30	R	4
1701.583	2.624	fixations	n/a	n/a	n/a	n/a	n/a
1704.3	17.907	sharingrating2	1722.299	3	20	R	2
1725.332	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1727.282	17.906	sharingrating2	1745.298	3	45	F	5
1748.215	2.806	fixations	n/a	n/a	n/a	n/a	n/a
1751.115	17.906	sharingrating2	1769.114	3	65	F	6
1772.148	2.042	fixations	n/a	n/a	n/a	n/a	n/a
1774.281	17.909	sharingrating2	1792.28	3	41	F	5
1795.314	2.222	fixations	n/a	n/a	n/a	n/a	n/a
1797.63	17.906	sharingrating2	1815.646	3	16	R	4
1818.563	2.322	fixations	n/a	n/a	n/a	n/a	n/a
1820.979	17.906	sharingrating2	1838.979	3	5	R	4
1842.012	2.285	fixations	n/a	n/a	n/a	n/a	n/a
1844.395	17.902	sharingrating2	1862.395	3	3	R	2
1865.328	1.897	fixations	n/a	n/a	n/a	n/a	n/a
1867.261	1.964	intro&rest	n/a	n/a	n/a	n/a	n/a
