onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
0.04	4.959	intro&rest	n/a	n/a	n/a	n/a	n/a
5.107	17.892	fakerating	23.089	3	77	F	1
26.123	1.43	fixations	n/a	n/a	n/a	n/a	n/a
27.656	17.897	fakerating	45.655	3	36	F	1
48.689	1.686	fixations	n/a	n/a	n/a	n/a	n/a
50.472	17.903	fakerating	68.471	3	63	F	1
71.505	2.058	fixations	n/a	n/a	n/a	n/a	n/a
73.688	17.875	fakerating	91.671	3	53	F	1
94.704	1.559	fixations	n/a	n/a	n/a	n/a	n/a
96.37	17.893	fakerating	114.353	3	90	F	2
117.387	1.623	fixations	n/a	n/a	n/a	n/a	n/a
119.12	17.89	fakerating	137.103	3	33	F	1
140.136	2.46	fixations	n/a	n/a	n/a	n/a	n/a
142.702	17.894	fakerating	160.702	3	62	F	1
163.735	2.144	fixations	n/a	n/a	n/a	n/a	n/a
165.985	17.894	fakerating	183.984	3	75	F	1
187.018	2.286	fixations	n/a	n/a	n/a	n/a	n/a
189.401	17.903	fakerating	207.4	3	76	F	1
210.434	1.874	fixations	n/a	n/a	n/a	n/a	n/a
212.4	17.908	fakerating	230.4	3	89	F	2
233.433	2.484	fixations	n/a	n/a	n/a	n/a	n/a
235.949	4.968	intro&rest	n/a	n/a	n/a	n/a	n/a
241.016	17.901	realrating	259.016	3	121	R	1
262.049	2.567	fixations	n/a	n/a	n/a	n/a	n/a
264.715	17.901	realrating	282.715	3	114	R	3
285.648	1.68	fixations	n/a	n/a	n/a	n/a	n/a
287.448	17.88	realrating	305.431	3	134	R	4
308.464	1.885	fixations	n/a	n/a	n/a	n/a	n/a
310.464	17.885	realrating	328.447	3	116	R	2
331.48	2.138	fixations	n/a	n/a	n/a	n/a	n/a
333.73	17.888	realrating	351.713	3	112	R	1
354.746	1.474	fixations	n/a	n/a	n/a	n/a	n/a
356.329	17.891	realrating	374.329	3	118	R	1
377.362	2.7	fixations	n/a	n/a	n/a	n/a	n/a
380.162	17.9	realrating	398.161	3	119	R	6
401.194	2.087	fixations	n/a	n/a	n/a	n/a	n/a
403.378	17.903	realrating	421.377	3	102	R	1
424.41	2.008	fixations	n/a	n/a	n/a	n/a	n/a
426.527	17.891	realrating	444.51	3	115	R	1
447.543	1.445	fixations	n/a	n/a	n/a	n/a	n/a
449.093	17.895	realrating	467.092	3	113	R	4
470.126	1.727	fixations	n/a	n/a	n/a	n/a	n/a
471.892	4.961	intro&rest	n/a	n/a	n/a	n/a	n/a
476.959	17.894	realrating	494.958	3	24	R	1
497.991	2.049	fixations	n/a	n/a	n/a	n/a	n/a
500.141	17.899	realrating	518.141	3	108	R	2
521.174	2.17	fixations	n/a	n/a	n/a	n/a	n/a
523.441	17.903	realrating	541.44	3	104	R	1
544.473	2.545	fixations	n/a	n/a	n/a	n/a	n/a
547.123	17.895	realrating	565.123	3	107	R	6
568.156	2.034	fixations	n/a	n/a	n/a	n/a	n/a
570.289	17.901	realrating	588.289	3	94	R	1
591.322	1.759	fixations	n/a	n/a	n/a	n/a	n/a
593.189	17.892	realrating	611.188	3	100	R	4
614.221	2.159	fixations	n/a	n/a	n/a	n/a	n/a
616.488	17.892	realrating	634.487	3	28	R	4
637.521	1.398	fixations	n/a	n/a	n/a	n/a	n/a
639.02	17.899	realrating	657.02	3	27	R	1
660.053	1.312	fixations	n/a	n/a	n/a	n/a	n/a
661.47	17.895	realrating	679.469	3	103	R	6
682.502	1.314	fixations	n/a	n/a	n/a	n/a	n/a
683.919	17.897	realrating	701.918	3	105	R	1
704.952	1.422	fixations	n/a	n/a	n/a	n/a	n/a
706.402	4.972	intro&rest	n/a	n/a	n/a	n/a	n/a
711.468	17.906	fakerating	729.468	3	58	F	6
732.401	1.945	fixations	n/a	n/a	n/a	n/a	n/a
734.451	17.895	fakerating	752.45	3	127	F	6
755.484	2.505	fixations	n/a	n/a	n/a	n/a	n/a
758.1	17.889	fakerating	776.1	3	57	F	1
779.133	2.573	fixations	n/a	n/a	n/a	n/a	n/a
781.799	17.907	fakerating	799.799	3	72	F	1
802.832	1.897	fixations	n/a	n/a	n/a	n/a	n/a
804.832	17.897	fakerating	822.831	3	61	F	1
825.865	2.146	fixations	n/a	n/a	n/a	n/a	n/a
828.115	17.896	fakerating	846.114	3	131	F	6
849.147	2.274	fixations	n/a	n/a	n/a	n/a	n/a
851.514	17.907	fakerating	869.513	3	74	F	1
872.547	1.911	fixations	n/a	n/a	n/a	n/a	n/a
874.547	17.911	fakerating	892.546	3	91	F	1
895.579	2.144	fixations	n/a	n/a	n/a	n/a	n/a
897.829	17.894	fakerating	915.829	3	85	F	1
918.862	2.461	fixations	n/a	n/a	n/a	n/a	n/a
921.428	17.895	fakerating	939.428	3	128	F	6
942.461	1.63	fixations	n/a	n/a	n/a	n/a	n/a
944.128	1.963	intro&rest	n/a	n/a	n/a	n/a	n/a
