onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
0.029	4.97	intro&rest	n/a	n/a	n/a	n/a	n/a
5.095	17.904	sharingrating1	23.095	3	21	R	4
26.128	2.5	fixations	n/a	n/a	n/a	n/a	n/a
28.728	17.9	sharingrating1	46.728	3	13	R	3
49.761	1.405	fixations	n/a	n/a	n/a	n/a	n/a
51.261	17.905	sharingrating1	69.26	3	2	R	4
72.293	2.907	fixations	n/a	n/a	n/a	n/a	n/a
75.293	17.907	sharingrating1	93.293	3	130	F	5
96.326	1.557	fixations	n/a	n/a	n/a	n/a	n/a
97.976	17.907	sharingrating1	115.975	3	120	R	4
119.009	2.747	fixations	n/a	n/a	n/a	n/a	n/a
121.842	17.914	sharingrating1	139.858	3	110	R	5
142.891	1.514	fixations	n/a	n/a	n/a	n/a	n/a
144.491	17.914	sharingrating1	162.491	3	23	R	3
165.524	1.175	fixations	n/a	n/a	n/a	n/a	n/a
166.79	17.909	sharingrating1	184.79	3	51	F	3
187.823	2.053	fixations	n/a	n/a	n/a	n/a	n/a
189.973	17.903	sharingrating1	207.972	3	49	F	3
211.006	2.058	fixations	n/a	n/a	n/a	n/a	n/a
213.156	17.908	sharingrating1	231.155	3	133	F	3
234.188	1.434	fixations	n/a	n/a	n/a	n/a	n/a
235.705	17.917	sharingrating1	253.721	3	87	F	2
256.754	2.396	fixations	n/a	n/a	n/a	n/a	n/a
259.254	17.896	sharingrating1	277.254	3	98	R	1
280.287	2.962	fixations	n/a	n/a	n/a	n/a	n/a
283.353	17.896	sharingrating1	301.353	3	117	R	2
304.386	1.838	fixations	n/a	n/a	n/a	n/a	n/a
306.319	17.905	sharingrating1	324.319	3	93	R	5
327.352	2.006	fixations	n/a	n/a	n/a	n/a	n/a
329.452	17.906	sharingrating1	347.451	3	67	F	4
350.485	1.763	fixations	n/a	n/a	n/a	n/a	n/a
352.351	17.897	sharingrating1	370.351	3	29	R	2
373.384	2.099	fixations	n/a	n/a	n/a	n/a	n/a
375.584	17.899	sharingrating1	393.583	3	42	F	1
396.617	2.015	fixations	n/a	n/a	n/a	n/a	n/a
398.733	17.899	sharingrating1	416.733	3	7	R	1
419.766	2.766	fixations	n/a	n/a	n/a	n/a	n/a
422.632	17.9	sharingrating1	440.632	3	11	R	6
443.665	2.049	fixations	n/a	n/a	n/a	n/a	n/a
445.815	17.899	sharingrating1	463.815	3	111	R	1
466.848	1.469	fixations	n/a	n/a	n/a	n/a	n/a
468.431	17.886	sharingrating1	486.414	3	78	F	4
489.447	2.241	fixations	n/a	n/a	n/a	n/a	n/a
491.797	17.891	sharingrating1	509.796	3	8	R	3
512.83	1.885	fixations	n/a	n/a	n/a	n/a	n/a
514.83	17.885	sharingrating1	532.812	3	43	F	6
535.846	1.527	fixations	n/a	n/a	n/a	n/a	n/a
537.479	17.894	sharingrating1	555.478	3	68	F	4
558.512	1.471	fixations	n/a	n/a	n/a	n/a	n/a
560.095	17.888	sharingrating1	578.078	3	97	R	1
581.111	2.086	fixations	n/a	n/a	n/a	n/a	n/a
583.294	17.903	sharingrating1	601.294	3	71	F	2
604.327	2.18	fixations	n/a	n/a	n/a	n/a	n/a
606.61	17.897	sharingrating1	624.609	3	18	R	2
627.643	1.869	fixations	n/a	n/a	n/a	n/a	n/a
