trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0207956	0.01752
-0.0016	-0.0299	0.0099	8.552113334772214e-05	-7.330382858376184e-05	6.108652381980153e-05	0.95820981	29.39645767	0.97473558	0.05239557428756427	0.0197825	0.01048
-0.0022	-0.0367	0.0262	-0.00010471975511965978	-5.585053606381854e-05	0.0002478367537831948	0.90066302	27.63100624	0.93430613	0.04342222054753593	0.0194417	0.00827
-0.0049	-0.0161	0.0395	-0.0003106686068549907	-0.00010821041362364843	0.0003385938748868999	0.88499701	27.15039635	0.92200828	0.05405329251994329	0.019209	0.00646
-0.0028	0.0323	0.0393	-0.0003001966313430247	-0.00015184364492350666	0.00032812189937493397	0.92770356	28.46057129	0.95021194	0.0539288591161895	0.0194243	0.00628
0.007	0.0571	0.0397	7.504915783575618e-05	0.000153588974175501	0.0003647738136668148	0.89369464	27.41722679	0.93298768	0.07086651612848345	0.0190647	0.00674
-0.0026	-0.0115	0.0156	-0.00018500490071139895	0.00012217304763960306	0.0003787364476827695	1.00700378	30.89338493	0.97696649	0.11757163095495037	0.0196544	0.00686
-0.0023	-0.0241	0.0157	-0.00029321531433504735	2.96705972839036e-05	0.0004520402762665313	0.85212094	26.14180756	0.90783434	0.02670083462815548	0.0198857	0.00675
-0.0037	-0.0209	0.0268	-0.0005637413483941684	-4.71238898038469e-05	0.0005044001538263612	0.83937317	25.75072479	0.90528739	0.03568401993533507	0.0200347	0.00651
-0.0019	0.016	0.0231	-0.0006440264939859076	-5.4105206811824215e-05	0.000577703982410123	0.86054033	26.40010262	0.91588587	0.05042851455917392	0.0203466	0.00678
0.0017	0.0579	0.0259	-0.0003089232776029963	-7.67944870877505e-05	0.0005166174585903216	0.89920902	27.58640099	0.93424721	0.06924395102393194	0.0199856	0.00663
0.003	-0.0243	0.0179	-0.00028797932657906436	0.0001972222054753592	0.0008779006137531476	1.04177833	31.96021652	0.9993791	0.12431218993749336	0.0204381	0.0072
-0.0024	-0.0313	0.0311	-0.0005096361415823442	6.806784082777885e-05	0.0008464846872172499	0.88007432	26.9993763	0.92357858	0.044711355309337904	0.020031	0.00672
-0.0035	0.0249	0.0412	-0.0007976154681614085	3.665191429188092e-05	0.0008395033702092724	0.92318153	28.32184219	0.940877	0.08371882850614698	0.0202785	0.00676
-0.0027	0.0718	0.0502	-0.0006702064327658224	-0.00010995574287564276	0.0007696902001294993	1.00061965	30.69752884	0.97388983	0.07389149313214415	0.019552	0.00601
-0.0026	0.0237	0.0443	-0.0006719517620178169	-0.00010821041362364843	0.0007190756518216638	0.9166801	28.12238693	0.93958982	0.05680526034059122	0.0191905	0.00592
-0.0025	-0.0449	0.0527	-0.0007592182246175333	-9.773843811168246e-05	0.000804596785169386	0.91828895	28.17174339	0.94609158	0.08626297857297023	0.0189827	0.00542
-0.0039	0.0064	0.0597	-0.000757472895365539	-0.00017802358370342162	0.0008133234314293575	0.9578197	29.38448906	0.95428035	0.06423785605518527	0.0187017	0.00479
-0.0074	0.0552	0.059	-0.0006946410422937432	-0.00027750735106709843	0.0007609635538695277	1.00247228	30.75436401	0.97199613	0.06373377489976513	0.0185019	0.00512
-0.0154	0.0198	0.0401	-0.0006597344572538566	-0.00042760566673861073	0.0006649704450098395	0.94185466	28.89470482	0.9438969	0.07634990047855436	0.018489	0.00464
-0.0174	-0.0358	0.0459	-0.0006387905062299246	-0.0004939281783143952	0.0007225663103256524	0.95510912	29.30133247	0.9552863	0.07064311639577649	0.0180597	0.00441
-0.0185	-0.018	0.0637	-0.0007016223593017205	-0.0005253441048502931	0.0007731808586334879	1.03333759	31.70126534	0.96349807	0.043943116395776465	0.0179361	0.0038
-0.0216	-0.0118	0.0739	-0.0007819075048934597	-0.0005567600313861911	0.0007504915783575615	1.01978898	31.28561401	0.96756694	0.026219517620178167	0.0173953	0.00334
-0.0154	0.0258	0.084	-0.0010384709049366262	-0.0005183627878423159	0.0007016223593017205	1.04268229	31.98794937	0.97733671	0.07109149313214415	0.0175841	0.0036
-0.0092	0.0932	0.0955	-0.0009948376736367678	-0.00040317105721069014	0.0004747295565424576	1.03644848	31.79670334	0.99142733	0.10438588823453734	0.0177434	0.00477
-0.0157	0.0374	0.0944	-0.0008220500776893293	-0.0004328416544945937	0.0005183627878423159	0.93662745	28.73434258	0.94888587	0.07570457122656003	0.0165306	0.00341
