onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
0.035	4.964	intro&rest	n/a	n/a	n/a	n/a	n/a
5.119	17.88	sharingrating1	23.118	3	8	R	3
26.151	1.886	fixations	n/a	n/a	n/a	n/a	n/a
28.134	17.903	sharingrating1	46.134	3	7	R	4
49.167	2.766	fixations	n/a	n/a	n/a	n/a	n/a
52.051	17.882	sharingrating1	70.033	3	129	F	6
73.066	2.181	fixations	n/a	n/a	n/a	n/a	n/a
75.35	17.897	sharingrating1	93.349	3	87	F	5
96.382	2.396	fixations	n/a	n/a	n/a	n/a	n/a
98.882	17.896	sharingrating1	116.882	3	97	R	2
119.915	2.086	fixations	n/a	n/a	n/a	n/a	n/a
122.098	17.903	sharingrating1	140.098	3	21	R	3
143.131	2.5	fixations	n/a	n/a	n/a	n/a	n/a
145.731	17.9	sharingrating1	163.73	3	120	R	1
166.763	2.748	fixations	n/a	n/a	n/a	n/a	n/a
169.63	17.881	sharingrating1	187.613	3	98	R	1
190.646	2.962	fixations	n/a	n/a	n/a	n/a	n/a
193.713	17.895	sharingrating1	211.712	3	71	F	6
214.745	2.18	fixations	n/a	n/a	n/a	n/a	n/a
217.029	17.896	sharingrating1	235.028	3	133	F	1
238.061	1.434	fixations	n/a	n/a	n/a	n/a	n/a
239.595	17.9	sharingrating1	257.594	3	68	F	2
260.627	1.472	fixations	n/a	n/a	n/a	n/a	n/a
262.21	17.889	sharingrating1	280.21	3	50	F	5
283.243	2.24	fixations	n/a	n/a	n/a	n/a	n/a
285.593	17.89	sharingrating1	303.593	3	22	R	1
306.626	1.419	fixations	n/a	n/a	n/a	n/a	n/a
308.142	17.903	sharingrating1	326.142	3	29	R	1
329.175	2.099	fixations	n/a	n/a	n/a	n/a	n/a
331.375	17.899	sharingrating1	349.374	3	17	R	6
352.408	1.417	fixations	n/a	n/a	n/a	n/a	n/a
353.924	17.901	sharingrating1	371.924	3	49	F	3
374.957	2.059	fixations	n/a	n/a	n/a	n/a	n/a
377.124	17.892	sharingrating1	395.106	3	130	F	1
398.14	1.556	fixations	n/a	n/a	n/a	n/a	n/a
399.806	17.89	sharingrating1	417.806	3	18	R	3
420.839	1.87	fixations	n/a	n/a	n/a	n/a	n/a
422.805	17.904	sharingrating1	440.805	3	117	R	6
443.838	1.838	fixations	n/a	n/a	n/a	n/a	n/a
445.771	17.905	sharingrating1	463.771	3	132	F	1
466.804	2.251	fixations	n/a	n/a	n/a	n/a	n/a
469.154	17.901	sharingrating1	487.154	3	37	F	6
490.187	2.606	fixations	n/a	n/a	n/a	n/a	n/a
492.887	17.906	sharingrating1	510.886	3	67	F	1
513.919	1.764	fixations	n/a	n/a	n/a	n/a	n/a
515.786	17.897	sharingrating1	533.785	3	42	F	5
536.819	2.015	fixations	n/a	n/a	n/a	n/a	n/a
538.935	17.899	sharingrating1	556.935	3	83	F	1
559.968	1.42	fixations	n/a	n/a	n/a	n/a	n/a
561.484	17.904	sharingrating1	579.484	3	13	R	5
582.517	1.405	fixations	n/a	n/a	n/a	n/a	n/a
584.017	17.905	sharingrating1	602.017	3	93	R	1
605.05	2.006	fixations	n/a	n/a	n/a	n/a	n/a
607.15	17.906	sharingrating1	625.149	3	11	R	2
628.182	2.049	fixations	n/a	n/a	n/a	n/a	n/a
630.332	17.899	sharingrating1	648.332	3	111	R	4
651.365	1.469	fixations	n/a	n/a	n/a	n/a	n/a
652.932	17.902	sharingrating1	670.931	3	78	F	5
673.964	2.241	fixations	n/a	n/a	n/a	n/a	n/a
676.298	17.907	sharingrating1	694.297	3	43	F	6
697.33	1.528	fixations	n/a	n/a	n/a	n/a	n/a
698.964	17.894	sharingrating1	716.963	3	109	R	2
719.996	2.722	fixations	n/a	n/a	n/a	n/a	n/a
722.813	17.905	sharingrating1	740.812	3	40	F	4
743.846	1.828	fixations	n/a	n/a	n/a	n/a	n/a
745.763	17.911	sharingrating1	763.778	3	19	R	6
766.812	1.063	fixations	n/a	n/a	n/a	n/a	n/a
767.961	17.914	sharingrating1	785.961	3	23	R	1
788.994	1.175	fixations	n/a	n/a	n/a	n/a	n/a
790.261	17.908	sharingrating1	808.277	3	35	F	6
811.31	2.359	fixations	n/a	n/a	n/a	n/a	n/a
813.76	17.909	sharingrating1	831.76	3	110	R	6
834.793	1.514	fixations	n/a	n/a	n/a	n/a	n/a
836.409	17.898	sharingrating1	854.409	3	123	F	4
857.442	1.399	fixations	n/a	n/a	n/a	n/a	n/a
858.942	17.899	sharingrating1	876.925	3	122	F	1
879.958	1.752	fixations	n/a	n/a	n/a	n/a	n/a
881.808	17.902	sharingrating1	899.807	3	51	F	6
902.841	2.052	fixations	n/a	n/a	n/a	n/a	n/a
904.991	17.902	sharingrating1	922.99	3	2	R	1
926.023	2.907	fixations	n/a	n/a	n/a	n/a	n/a
928.973	2.957	intro&rest	n/a	n/a	n/a	n/a	n/a
931.956	4.974	intro&rest	n/a	n/a	n/a	n/a	n/a
937.023	17.907	accuracyrating	955.022	3	26	R	6
958.056	2.187	fixations	n/a	n/a	n/a	n/a	n/a
960.339	17.904	accuracyrating	978.338	3	12	R	6
981.372	1.652	fixations	n/a	n/a	n/a	n/a	n/a
983.121	17.903	accuracyrating	1001.121	3	96	R	5
1004.154	1.295	fixations	n/a	n/a	n/a	n/a	n/a
1005.554	17.895	accuracyrating	1023.553	3	9	R	6
1026.587	1.953	fixations	n/a	n/a	n/a	n/a	n/a
1028.637	17.903	accuracyrating	1046.636	3	15	R	6
1049.669	2.409	fixations	n/a	n/a	n/a	n/a	n/a
1052.186	17.892	accuracyrating	1070.185	3	55	F	6
1073.219	1.763	fixations	n/a	n/a	n/a	n/a	n/a
