onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
1028.041	17.894	accuracyrating	1046.04	3	32	F	5
1048.957	1.77	fixations	n/a	n/a	n/a	n/a	n/a
1050.823	17.904	accuracyrating	1068.823	3	47	F	4
1071.756	2.504	fixations	n/a	n/a	n/a	n/a	n/a
1074.356	17.904	accuracyrating	1092.372	3	55	F	4
1095.405	1.764	fixations	n/a	n/a	n/a	n/a	n/a
1097.272	17.897	accuracyrating	1115.271	3	12	R	6
1118.305	1.652	fixations	n/a	n/a	n/a	n/a	n/a
1120.055	17.902	accuracyrating	1138.054	3	86	F	5
1141.087	1.788	fixations	n/a	n/a	n/a	n/a	n/a
1142.97	17.905	accuracyrating	1160.97	3	26	R	4
1163.903	2.194	fixations	n/a	n/a	n/a	n/a	n/a
1166.22	17.877	accuracyrating	1184.202	3	25	R	5
1187.236	2.332	fixations	n/a	n/a	n/a	n/a	n/a
1189.669	17.899	accuracyrating	1207.668	3	31	F	6
1210.702	2.319	fixations	n/a	n/a	n/a	n/a	n/a
1213.118	17.903	accuracyrating	1231.118	3	64	F	4
1234.151	1.525	fixations	n/a	n/a	n/a	n/a	n/a
1235.768	17.908	accuracyrating	1253.784	3	70	F	6
1256.817	2.392	fixations	n/a	n/a	n/a	n/a	n/a
1259.317	17.892	accuracyrating	1277.316	3	9	R	6
1280.349	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1282.399	17.904	accuracyrating	1300.399	3	81	F	4
1303.432	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1304.949	17.91	accuracyrating	1322.948	3	38	F	5
1325.881	2.01	fixations	n/a	n/a	n/a	n/a	n/a
1327.998	17.893	accuracyrating	1345.997	3	1	R	4
1349.031	1.618	fixations	n/a	n/a	n/a	n/a	n/a
1350.747	17.902	accuracyrating	1368.747	3	15	R	3
1371.78	2.409	fixations	n/a	n/a	n/a	n/a	n/a
1374.297	17.892	accuracyrating	1392.296	3	4	R	5
1395.329	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1398.029	2.957	intro&rest	n/a	n/a	n/a	n/a	n/a
1401.012	4.974	intro&rest	n/a	n/a	n/a	n/a	n/a
1406.096	17.89	sharingrating2	1424.095	3	16	R	4
1427.128	2.315	fixations	n/a	n/a	n/a	n/a	n/a
1429.545	17.898	sharingrating2	1447.544	3	6	R	3
1450.578	1.523	fixations	n/a	n/a	n/a	n/a	n/a
1452.194	17.907	sharingrating2	1470.194	3	10	R	5
1473.227	2.371	fixations	n/a	n/a	n/a	n/a	n/a
1475.694	17.904	sharingrating2	1493.693	3	14	R	4
1496.726	1.804	fixations	n/a	n/a	n/a	n/a	n/a
1498.643	17.887	sharingrating2	1516.626	3	5	R	5
1519.659	2.285	fixations	n/a	n/a	n/a	n/a	n/a
1522.059	17.885	sharingrating2	1540.042	3	34	F	5
1543.075	1.97	fixations	n/a	n/a	n/a	n/a	n/a
1545.141	17.904	sharingrating2	1563.141	3	20	R	3
1566.174	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1568.157	17.873	sharingrating2	1586.124	3	45	F	3
1589.157	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1592.057	17.899	sharingrating2	1610.056	3	41	F	4
1613.089	2.223	fixations	n/a	n/a	n/a	n/a	n/a
1615.406	17.906	sharingrating2	1633.405	3	30	R	4
1636.439	2.626	fixations	n/a	n/a	n/a	n/a	n/a
1639.172	17.893	sharingrating2	1657.155	3	88	F	6
1660.188	1.266	fixations	n/a	n/a	n/a	n/a	n/a
1661.554	17.9	sharingrating2	1679.554	3	99	R	3
1682.487	2.398	fixations	n/a	n/a	n/a	n/a	n/a
1684.987	17.898	sharingrating2	1702.987	3	65	F	6
1705.92	2.042	fixations	n/a	n/a	n/a	n/a	n/a
1708.07	17.892	sharingrating2	1726.053	3	3	R	4
1729.086	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1731.086	17.894	sharingrating2	1749.085	3	69	F	3
1752.118	1.396	fixations	n/a	n/a	n/a	n/a	n/a
1753.618	17.896	sharingrating2	1771.601	3	44	F	5
1774.634	1.616	fixations	n/a	n/a	n/a	n/a	n/a
1776.351	17.899	sharingrating2	1794.35	3	73	F	6
1797.384	1.988	fixations	n/a	n/a	n/a	n/a	n/a
1799.467	17.905	sharingrating2	1817.466	3	66	F	4
1820.5	2.335	fixations	n/a	n/a	n/a	n/a	n/a
1822.95	17.885	sharingrating2	1840.932	3	39	F	5
1843.966	1.252	fixations	n/a	n/a	n/a	n/a	n/a
1845.316	17.902	sharingrating2	1863.315	3	101	R	6
1866.348	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1867.748	1.956	intro&rest	n/a	n/a	n/a	n/a	n/a
