onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
0.042	4.957	intro&rest	n/a	n/a	n/a	n/a	n/a
5.092	17.907	sharingrating1	23.092	3	93	R	5
26.125	2.006	fixations	n/a	n/a	n/a	n/a	n/a
28.225	17.906	sharingrating1	46.224	3	43	F	3
49.258	1.527	fixations	n/a	n/a	n/a	n/a	n/a
50.891	17.894	sharingrating1	68.89	3	42	F	4
71.924	2.015	fixations	n/a	n/a	n/a	n/a	n/a
74.04	17.899	sharingrating1	92.04	3	17	R	6
95.073	1.418	fixations	n/a	n/a	n/a	n/a	n/a
96.59	17.901	sharingrating1	114.589	3	83	F	5
117.622	1.42	fixations	n/a	n/a	n/a	n/a	n/a
119.139	17.903	sharingrating1	137.138	3	22	R	4
140.172	1.418	fixations	n/a	n/a	n/a	n/a	n/a
141.688	17.902	sharingrating1	159.688	3	11	R	4
162.721	2.049	fixations	n/a	n/a	n/a	n/a	n/a
164.871	17.899	sharingrating1	182.87	3	111	R	3
185.904	1.468	fixations	n/a	n/a	n/a	n/a	n/a
187.47	17.902	sharingrating1	205.47	3	2	R	5
208.503	2.907	fixations	n/a	n/a	n/a	n/a	n/a
211.536	17.874	sharingrating1	229.519	3	8	R	5
232.552	1.886	fixations	n/a	n/a	n/a	n/a	n/a
234.536	17.902	sharingrating1	252.535	3	130	F	6
255.468	1.561	fixations	n/a	n/a	n/a	n/a	n/a
257.135	17.894	sharingrating1	275.134	3	78	F	4
278.168	2.24	fixations	n/a	n/a	n/a	n/a	n/a
280.518	17.89	sharingrating1	298.5	3	117	R	5
301.534	1.837	fixations	n/a	n/a	n/a	n/a	n/a
303.467	17.904	sharingrating1	321.466	3	37	F	6
324.5	2.605	fixations	n/a	n/a	n/a	n/a	n/a
327.2	17.905	sharingrating1	345.199	3	120	R	6
348.232	2.748	fixations	n/a	n/a	n/a	n/a	n/a
351.082	17.898	sharingrating1	369.082	3	13	R	5
372.115	1.405	fixations	n/a	n/a	n/a	n/a	n/a
373.632	17.888	sharingrating1	391.614	3	19	R	6
394.548	1.07	fixations	n/a	n/a	n/a	n/a	n/a
395.731	17.887	sharingrating1	413.714	3	133	F	3
416.747	1.434	fixations	n/a	n/a	n/a	n/a	n/a
418.28	17.901	sharingrating1	436.28	3	71	F	4
439.313	2.18	fixations	n/a	n/a	n/a	n/a	n/a
441.596	17.897	sharingrating1	459.596	3	132	F	3
462.529	2.249	fixations	n/a	n/a	n/a	n/a	n/a
464.862	17.916	sharingrating1	482.862	3	23	R	4
485.895	1.175	fixations	n/a	n/a	n/a	n/a	n/a
487.178	17.892	sharingrating1	505.178	3	109	R	4
508.211	2.722	fixations	n/a	n/a	n/a	n/a	n/a
511.044	17.889	sharingrating1	529.027	3	29	R	6
532.06	2.099	fixations	n/a	n/a	n/a	n/a	n/a
534.26	17.899	sharingrating1	552.26	3	35	F	2
555.293	2.359	fixations	n/a	n/a	n/a	n/a	n/a
557.76	17.892	sharingrating1	575.759	3	50	F	1
578.792	2.24	fixations	n/a	n/a	n/a	n/a	n/a
581.142	17.89	sharingrating1	599.142	3	98	R	2
602.175	2.962	fixations	n/a	n/a	n/a	n/a	n/a
605.242	17.895	sharingrating1	623.241	3	68	F	4
626.274	1.472	fixations	n/a	n/a	n/a	n/a	n/a
627.841	17.905	sharingrating1	645.84	3	40	F	4
648.874	1.828	fixations	n/a	n/a	n/a	n/a	n/a
650.79	17.912	sharingrating1	668.79	3	122	F	6
671.823	1.752	fixations	n/a	n/a	n/a	n/a	n/a
673.673	17.902	sharingrating1	691.673	3	129	F	6
694.706	2.181	fixations	n/a	n/a	n/a	n/a	n/a
696.989	17.898	sharingrating1	714.988	3	18	R	5
717.922	1.869	fixations	n/a	n/a	n/a	n/a	n/a
719.888	17.903	sharingrating1	737.888	3	67	F	5
740.921	1.766	fixations	n/a	n/a	n/a	n/a	n/a
742.788	17.897	sharingrating1	760.787	3	7	R	3
763.82	2.766	fixations	n/a	n/a	n/a	n/a	n/a
766.687	17.899	sharingrating1	784.686	3	49	F	2
787.62	2.061	fixations	n/a	n/a	n/a	n/a	n/a
789.77	17.909	sharingrating1	807.769	3	87	F	3
810.802	2.396	fixations	n/a	n/a	n/a	n/a	n/a
813.302	17.896	sharingrating1	831.302	3	97	R	3
834.335	2.086	fixations	n/a	n/a	n/a	n/a	n/a
836.518	17.903	sharingrating1	854.518	3	123	F	4
857.551	1.399	fixations	n/a	n/a	n/a	n/a	n/a
859.051	17.899	sharingrating1	877.05	3	51	F	3
880.084	2.052	fixations	n/a	n/a	n/a	n/a	n/a
882.234	17.902	sharingrating1	900.233	3	110	R	5
903.166	1.518	fixations	n/a	n/a	n/a	n/a	n/a
904.783	17.901	sharingrating1	922.782	3	21	R	2
925.716	2.502	fixations	n/a	n/a	n/a	n/a	n/a
928.249	3	intro&rest	n/a	n/a	n/a	n/a	n/a
931.249	5	intro&rest	n/a	n/a	n/a	n/a	n/a
936.315	17.903	accuracyrating	954.315	3	9	R	2
957.348	1.954	fixations	n/a	n/a	n/a	n/a	n/a
959.398	17.904	accuracyrating	977.397	3	1	R	5
980.331	1.624	fixations	n/a	n/a	n/a	n/a	n/a
982.064	17.891	accuracyrating	1000.064	3	25	R	3
1003.097	2.333	fixations	n/a	n/a	n/a	n/a	n/a
1005.53	17.9	accuracyrating	1023.529	3	55	F	5
1026.563	1.763	fixations	n/a	n/a	n/a	n/a	n/a
1028.429	17.897	accuracyrating	1046.429	3	106	R	4
1049.362	2.116	fixations	n/a	n/a	n/a	n/a	n/a
1051.579	17.899	accuracyrating	1069.578	3	32	F	6
1072.511	1.759	fixations	n/a	n/a	n/a	n/a	n/a
1074.378	17.892	accuracyrating	1092.378	3	4	R	5
1095.411	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1098.161	17.907	accuracyrating	1116.16	3	38	F	4
1119.277	1.914	fixations	n/a	n/a	n/a	n/a	n/a
1121.293	17.898	accuracyrating	1139.293	3	15	R	5
1142.326	2.409	fixations	n/a	n/a	n/a	n/a	n/a
1144.826	17.909	accuracyrating	1162.842	3	64	F	5
1165.875	1.525	fixations	n/a	n/a	n/a	n/a	n/a
1167.492	17.908	accuracyrating	1185.508	3	12	R	2
1188.541	1.653	fixations	n/a	n/a	n/a	n/a	n/a
1190.291	17.903	accuracyrating	1208.291	3	47	F	5
1211.324	2.499	fixations	n/a	n/a	n/a	n/a	n/a
1213.924	17.899	accuracyrating	1231.923	3	95	R	4
1234.957	1.373	fixations	n/a	n/a	n/a	n/a	n/a
1236.423	17.907	accuracyrating	1254.423	3	96	R	6
1257.356	1.303	fixations	n/a	n/a	n/a	n/a	n/a
1258.756	17.903	accuracyrating	1276.755	3	79	F	5
1279.789	2.248	fixations	n/a	n/a	n/a	n/a	n/a
1282.122	17.915	accuracyrating	1300.138	3	81	F	6
1303.171	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1304.688	17.91	accuracyrating	1322.688	3	26	R	4
1325.721	2.188	fixations	n/a	n/a	n/a	n/a	n/a
1328.004	17.905	accuracyrating	1346.003	3	70	F	5
1349.037	2.391	fixations	n/a	n/a	n/a	n/a	n/a
1351.52	17.908	accuracyrating	1369.52	3	86	F	2
1372.453	1.797	fixations	n/a	n/a	n/a	n/a	n/a
1374.353	17.897	accuracyrating	1392.352	3	31	F	3
1395.285	2.319	fixations	n/a	n/a	n/a	n/a	n/a
1397.635	3	intro&rest	n/a	n/a	n/a	n/a	n/a
1400.635	5	intro&rest	n/a	n/a	n/a	n/a	n/a
1405.702	17.902	sharingrating2	1423.701	3	30	R	3
1426.735	2.626	fixations	n/a	n/a	n/a	n/a	n/a
1429.468	17.893	sharingrating2	1447.467	3	99	R	2
1450.501	2.396	fixations	n/a	n/a	n/a	n/a	n/a
1453	17.897	sharingrating2	1471	3	39	F	2
1474.033	1.253	fixations	n/a	n/a	n/a	n/a	n/a
1475.383	17.903	sharingrating2	1493.383	3	41	F	4
1496.416	2.223	fixations	n/a	n/a	n/a	n/a	n/a
1498.732	17.907	sharingrating2	1516.732	3	44	F	5
1519.765	1.616	fixations	n/a	n/a	n/a	n/a	n/a
1521.465	17.916	sharingrating2	1539.481	3	20	R	2
1542.414	1.857	fixations	n/a	n/a	n/a	n/a	n/a
1544.364	17.907	sharingrating2	1562.364	3	65	F	2
1565.297	2.051	fixations	n/a	n/a	n/a	n/a	n/a
1567.447	17.901	sharingrating2	1585.447	3	88	F	1
1588.38	1.268	fixations	n/a	n/a	n/a	n/a	n/a
1589.747	17.901	sharingrating2	1607.746	3	34	F	4
1610.779	1.97	fixations	n/a	n/a	n/a	n/a	n/a
1612.846	17.903	sharingrating2	1630.845	3	69	F	2
1633.779	1.4	fixations	n/a	n/a	n/a	n/a	n/a
1635.262	17.917	sharingrating2	1653.278	3	6	R	5
1656.311	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1657.928	17.907	sharingrating2	1675.944	3	3	R	3
1678.977	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1680.977	17.894	sharingrating2	1698.977	3	16	R	3
1701.893	2.327	fixations	n/a	n/a	n/a	n/a	n/a
1704.327	17.893	sharingrating2	1722.326	3	73	F	3
1725.359	1.989	fixations	n/a	n/a	n/a	n/a	n/a
1727.443	17.905	sharingrating2	1745.442	3	101	R	3
1748.375	1.363	fixations	n/a	n/a	n/a	n/a	n/a
1749.825	17.913	sharingrating2	1767.841	3	10	R	6
1770.875	2.37	fixations	n/a	n/a	n/a	n/a	n/a
1773.341	17.904	sharingrating2	1791.341	3	5	R	3
1794.274	2.29	fixations	n/a	n/a	n/a	n/a	n/a
1796.641	17.923	sharingrating2	1814.657	3	66	F	4
1817.69	2.336	fixations	n/a	n/a	n/a	n/a	n/a
1820.123	17.903	sharingrating2	1838.123	3	45	F	6
1841.156	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1844.106	17.849	sharingrating2	1862.055	3	14	R	2
1864.989	1.804	fixations	n/a	n/a	n/a	n/a	n/a
1866.838	2	intro&rest	n/a	n/a	n/a	n/a	n/a
