onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
0.027	4.972	intro&rest	n/a	n/a	n/a	n/a	n/a
5.11	17.889	realrating	23.109	3	100	R	5
26.143	2.158	fixations	n/a	n/a	n/a	n/a	n/a
28.409	17.892	realrating	46.409	3	94	R	4
49.442	1.759	fixations	n/a	n/a	n/a	n/a	n/a
51.292	17.909	realrating	69.291	3	104	R	2
72.325	2.544	fixations	n/a	n/a	n/a	n/a	n/a
74.974	17.895	realrating	92.974	3	24	R	3
96.007	2.049	fixations	n/a	n/a	n/a	n/a	n/a
98.157	17.899	realrating	116.156	3	108	R	4
119.09	2.17	fixations	n/a	n/a	n/a	n/a	n/a
121.356	17.904	realrating	139.356	3	105	R	1
142.389	1.423	fixations	n/a	n/a	n/a	n/a	n/a
143.922	17.89	realrating	161.922	3	103	R	5
164.955	1.314	fixations	n/a	n/a	n/a	n/a	n/a
166.372	17.897	realrating	184.371	3	28	R	2
187.404	1.399	fixations	n/a	n/a	n/a	n/a	n/a
188.904	17.899	realrating	206.904	3	27	R	1
209.937	1.312	fixations	n/a	n/a	n/a	n/a	n/a
211.353	17.896	realrating	229.353	3	107	R	4
232.386	2.034	fixations	n/a	n/a	n/a	n/a	n/a
234.453	4.967	intro&rest	n/a	n/a	n/a	n/a	n/a
239.519	17.901	fakerating	257.519	3	72	F	4
260.552	1.897	fixations	n/a	n/a	n/a	n/a	n/a
262.552	17.897	fakerating	280.535	3	91	F	4
283.485	2.144	fixations	n/a	n/a	n/a	n/a	n/a
285.735	17.894	fakerating	303.734	3	131	F	3
306.767	2.274	fixations	n/a	n/a	n/a	n/a	n/a
309.15	17.891	fakerating	327.15	3	85	F	2
330.183	2.461	fixations	n/a	n/a	n/a	n/a	n/a
332.75	17.894	fakerating	350.749	3	61	F	3
353.782	2.146	fixations	n/a	n/a	n/a	n/a	n/a
356.032	17.896	fakerating	374.032	3	128	F	3
377.065	1.63	fixations	n/a	n/a	n/a	n/a	n/a
378.798	17.897	fakerating	396.798	3	74	F	2
399.731	1.911	fixations	n/a	n/a	n/a	n/a	n/a
401.748	17.894	fakerating	419.747	3	57	F	3
422.78	2.573	fixations	n/a	n/a	n/a	n/a	n/a
425.464	17.889	fakerating	443.463	3	127	F	4
446.496	2.505	fixations	n/a	n/a	n/a	n/a	n/a
449.096	17.905	fakerating	467.096	3	58	F	2
470.129	1.945	fixations	n/a	n/a	n/a	n/a	n/a
472.112	4.962	intro&rest	n/a	n/a	n/a	n/a	n/a
477.179	17.895	fakerating	495.178	3	62	F	2
498.211	2.144	fixations	n/a	n/a	n/a	n/a	n/a
500.445	17.91	fakerating	518.444	3	63	F	2
521.477	2.059	fixations	n/a	n/a	n/a	n/a	n/a
523.627	17.909	fakerating	541.627	3	53	F	3
544.66	1.559	fixations	n/a	n/a	n/a	n/a	n/a
546.31	17.909	fakerating	564.326	3	33	F	4
567.359	2.46	fixations	n/a	n/a	n/a	n/a	n/a
569.909	17.91	fakerating	587.909	3	76	F	1
590.942	1.875	fixations	n/a	n/a	n/a	n/a	n/a
592.909	17.908	fakerating	610.908	3	77	F	3
613.941	1.431	fixations	n/a	n/a	n/a	n/a	n/a
615.475	17.897	fakerating	633.474	3	90	F	2
636.507	1.624	fixations	n/a	n/a	n/a	n/a	n/a
638.224	17.907	fakerating	656.223	3	75	F	1
659.256	2.287	fixations	n/a	n/a	n/a	n/a	n/a
661.64	17.903	fakerating	679.639	3	89	F	4
682.672	2.484	fixations	n/a	n/a	n/a	n/a	n/a
685.256	17.9	fakerating	703.255	3	36	F	2
706.288	1.687	fixations	n/a	n/a	n/a	n/a	n/a
708.005	4.97	intro&rest	n/a	n/a	n/a	n/a	n/a
713.071	17.904	realrating	731.071	3	115	R	2
734.105	1.444	fixations	n/a	n/a	n/a	n/a	n/a
735.654	17.895	realrating	753.653	3	113	R	5
756.687	1.727	fixations	n/a	n/a	n/a	n/a	n/a
758.503	17.911	realrating	776.519	3	119	R	4
779.553	2.086	fixations	n/a	n/a	n/a	n/a	n/a
781.736	17.903	realrating	799.735	3	114	R	5
802.769	1.677	fixations	n/a	n/a	n/a	n/a	n/a
804.552	17.894	realrating	822.551	3	121	R	2
825.585	2.566	fixations	n/a	n/a	n/a	n/a	n/a
828.251	17.9	realrating	846.251	3	134	R	3
849.284	1.885	fixations	n/a	n/a	n/a	n/a	n/a
851.267	17.902	realrating	869.267	3	102	R	4
872.3	2.008	fixations	n/a	n/a	n/a	n/a	n/a
874.416	17.892	realrating	892.416	3	116	R	2
895.449	2.138	fixations	n/a	n/a	n/a	n/a	n/a
897.682	17.905	realrating	915.682	3	112	R	3
918.715	1.474	fixations	n/a	n/a	n/a	n/a	n/a
920.282	17.907	realrating	938.298	3	118	R	5
941.215	2.708	fixations	n/a	n/a	n/a	n/a	n/a
943.964	1.959	intro&rest	n/a	n/a	n/a	n/a	n/a
