onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
1095.891	17.9	accuracyrating	1113.891	3	15	R	5
1116.824	2.41	fixations	n/a	n/a	n/a	n/a	n/a
1119.34	17.894	accuracyrating	1137.34	3	31	F	3
1140.373	2.32	fixations	n/a	n/a	n/a	n/a	n/a
1142.79	17.903	accuracyrating	1160.806	3	106	R	4
1163.722	2.123	fixations	n/a	n/a	n/a	n/a	n/a
1165.939	17.906	accuracyrating	1183.938	3	70	F	5
1186.972	2.391	fixations	n/a	n/a	n/a	n/a	n/a
1189.455	17.908	accuracyrating	1207.454	3	47	F	4
1210.488	2.498	fixations	n/a	n/a	n/a	n/a	n/a
1213.087	17.899	accuracyrating	1231.087	3	9	R	5
1234.02	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1236.07	17.904	accuracyrating	1254.07	3	26	R	4
1257.103	2.188	fixations	n/a	n/a	n/a	n/a	n/a
1259.386	17.905	accuracyrating	1277.386	3	96	R	5
1280.419	1.295	fixations	n/a	n/a	n/a	n/a	n/a
1281.819	17.895	accuracyrating	1299.818	3	4	R	5
1302.851	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1305.601	17.907	accuracyrating	1323.601	3	79	F	4
1326.634	2.249	fixations	n/a	n/a	n/a	n/a	n/a
1328.984	17.899	accuracyrating	1346.983	3	32	F	4
1350.017	1.757	fixations	n/a	n/a	n/a	n/a	n/a
1351.867	17.907	accuracyrating	1369.883	3	12	R	5
1372.916	1.653	fixations	n/a	n/a	n/a	n/a	n/a
1374.666	17.903	accuracyrating	1392.665	3	1	R	1
1395.599	1.623	fixations	n/a	n/a	n/a	n/a	n/a
1397.265	2.957	intro&rest	n/a	n/a	n/a	n/a	n/a
1400.248	4.974	intro&rest	n/a	n/a	n/a	n/a	n/a
1405.315	17.907	sharingrating2	1423.314	3	88	F	3
1426.348	1.265	fixations	n/a	n/a	n/a	n/a	n/a
1427.714	17.899	sharingrating2	1445.714	3	16	R	1
1448.747	2.315	fixations	n/a	n/a	n/a	n/a	n/a
1451.164	17.898	sharingrating2	1469.163	3	73	F	1
1472.096	1.989	fixations	n/a	n/a	n/a	n/a	n/a
1474.18	17.905	sharingrating2	1492.179	3	45	F	2
1495.212	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1498.112	17.899	sharingrating2	1516.112	3	14	R	2
1519.145	1.804	fixations	n/a	n/a	n/a	n/a	n/a
1521.045	17.904	sharingrating2	1539.044	3	6	R	3
1542.077	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1543.694	17.907	sharingrating2	1561.694	3	10	R	3
1564.727	2.371	fixations	n/a	n/a	n/a	n/a	n/a
1567.193	17.905	sharingrating2	1585.193	3	101	R	2
1588.226	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1589.659	17.923	sharingrating2	1607.675	3	66	F	1
1610.709	2.335	fixations	n/a	n/a	n/a	n/a	n/a
1613.142	17.902	sharingrating2	1631.142	3	65	F	3
1634.175	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1636.325	17.893	sharingrating2	1654.324	3	69	F	1
1657.357	1.396	fixations	n/a	n/a	n/a	n/a	n/a
1658.841	17.912	sharingrating2	1676.84	3	20	R	2
1679.873	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1681.823	17.906	sharingrating2	1699.823	3	99	R	2
1702.856	2.397	fixations	n/a	n/a	n/a	n/a	n/a
1705.356	17.897	sharingrating2	1723.355	3	44	F	6
1726.289	1.614	fixations	n/a	n/a	n/a	n/a	n/a
1728.005	17.898	sharingrating2	1746.005	3	39	F	1
1749.038	1.253	fixations	n/a	n/a	n/a	n/a	n/a
1750.388	17.903	sharingrating2	1768.387	3	34	F	3
1771.487	1.903	fixations	n/a	n/a	n/a	n/a	n/a
1773.487	17.903	sharingrating2	1791.486	3	5	R	6
1794.52	2.284	fixations	n/a	n/a	n/a	n/a	n/a
1796.903	17.901	sharingrating2	1814.902	3	30	R	1
1817.936	2.626	fixations	n/a	n/a	n/a	n/a	n/a
1820.652	17.91	sharingrating2	1838.652	3	3	R	2
1841.685	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1843.668	17.911	sharingrating2	1861.668	3	41	F	1
1864.701	2.223	fixations	n/a	n/a	n/a	n/a	n/a
1866.951	1.973	intro&rest	n/a	n/a	n/a	n/a	n/a
