onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
651.716	1.434	fixations	n/a	n/a	n/a	n/a	n/a
653.249	17.901	sharingrating1	671.248	3	68	F	3
674.282	1.471	fixations	n/a	n/a	n/a	n/a	n/a
675.848	17.905	sharingrating1	693.864	3	129	F	2
696.898	2.18	fixations	n/a	n/a	n/a	n/a	n/a
699.181	17.897	sharingrating1	717.18	3	22	R	2
720.214	1.418	fixations	n/a	n/a	n/a	n/a	n/a
721.73	17.902	sharingrating1	739.73	3	29	R	1
742.763	2.099	fixations	n/a	n/a	n/a	n/a	n/a
744.963	17.899	sharingrating1	762.962	3	19	R	2
765.996	1.063	fixations	n/a	n/a	n/a	n/a	n/a
767.146	17.913	sharingrating1	785.162	3	13	R	1
788.195	1.405	fixations	n/a	n/a	n/a	n/a	n/a
789.695	17.905	sharingrating1	807.694	3	2	R	2
810.727	2.907	fixations	n/a	n/a	n/a	n/a	n/a
813.727	17.907	sharingrating1	831.727	3	51	F	5
834.76	2.053	fixations	n/a	n/a	n/a	n/a	n/a
836.91	17.903	sharingrating1	854.91	3	49	F	2
857.943	2.059	fixations	n/a	n/a	n/a	n/a	n/a
860.093	17.909	sharingrating1	878.092	3	67	F	1
881.125	1.764	fixations	n/a	n/a	n/a	n/a	n/a
883.009	17.88	sharingrating1	900.992	3	78	F	1
904.025	2.241	fixations	n/a	n/a	n/a	n/a	n/a
906.375	17.891	sharingrating1	924.357	3	123	F	2
927.391	1.398	fixations	n/a	n/a	n/a	n/a	n/a
928.824	2.965	intro&rest	n/a	n/a	n/a	n/a	n/a
931.824	4.965	intro&rest	n/a	n/a	n/a	n/a	n/a
936.907	17.882	accuracyrating	954.89	3	12	R	4
957.923	1.653	fixations	n/a	n/a	n/a	n/a	n/a
959.69	17.886	accuracyrating	977.689	3	32	F	2
980.722	1.758	fixations	n/a	n/a	n/a	n/a	n/a
982.589	17.891	accuracyrating	1000.572	3	1	R	5
1003.605	1.619	fixations	n/a	n/a	n/a	n/a	n/a
1005.338	17.886	accuracyrating	1023.321	3	25	R	6
1026.354	2.333	fixations	n/a	n/a	n/a	n/a	n/a
1028.788	17.899	accuracyrating	1046.787	3	95	R	5
1049.82	1.374	fixations	n/a	n/a	n/a	n/a	n/a
1051.287	17.907	accuracyrating	1069.286	3	81	F	4
1072.319	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1073.853	17.893	accuracyrating	1091.852	3	106	R	6
1094.885	2.118	fixations	n/a	n/a	n/a	n/a	n/a
1097.119	17.884	accuracyrating	1115.102	3	86	F	6
1118.035	1.79	fixations	n/a	n/a	n/a	n/a	n/a
1119.918	17.907	accuracyrating	1137.918	3	64	F	3
1140.951	1.525	fixations	n/a	n/a	n/a	n/a	n/a
1142.584	17.892	accuracyrating	1160.567	3	15	R	5
1163.6	2.409	fixations	n/a	n/a	n/a	n/a	n/a
1166.117	17.892	accuracyrating	1184.116	3	9	R	5
1187.149	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1189.199	17.904	accuracyrating	1207.199	3	96	R	5
1210.232	1.295	fixations	n/a	n/a	n/a	n/a	n/a
1211.632	17.895	accuracyrating	1229.631	3	70	F	2
1232.665	2.391	fixations	n/a	n/a	n/a	n/a	n/a
1235.148	17.908	accuracyrating	1253.147	3	79	F	4
1256.18	2.249	fixations	n/a	n/a	n/a	n/a	n/a
1258.53	17.899	accuracyrating	1276.53	3	26	R	5
1279.563	2.188	fixations	n/a	n/a	n/a	n/a	n/a
1281.863	17.888	accuracyrating	1299.863	3	55	F	5
1302.896	1.764	fixations	n/a	n/a	n/a	n/a	n/a
1304.762	17.898	accuracyrating	1322.762	3	47	F	2
1325.795	2.499	fixations	n/a	n/a	n/a	n/a	n/a
1328.412	17.882	accuracyrating	1346.394	3	4	R	2
1349.428	2.656	fixations	n/a	n/a	n/a	n/a	n/a
1352.178	17.906	accuracyrating	1370.177	3	38	F	5
1373.21	1.998	fixations	n/a	n/a	n/a	n/a	n/a
1375.31	17.898	accuracyrating	1393.31	3	31	F	5
1396.343	2.32	fixations	n/a	n/a	n/a	n/a	n/a
1398.693	2.97	intro&rest	n/a	n/a	n/a	n/a	n/a
1401.693	4.97	intro&rest	n/a	n/a	n/a	n/a	n/a
1406.759	17.904	sharingrating2	1424.759	3	5	R	2
1427.792	2.285	fixations	n/a	n/a	n/a	n/a	n/a
1430.175	17.902	sharingrating2	1448.175	3	6	R	1
1451.208	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1452.841	17.891	sharingrating2	1470.841	3	45	F	3
1473.874	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1476.774	17.899	sharingrating2	1494.773	3	41	F	2
1497.806	2.223	fixations	n/a	n/a	n/a	n/a	n/a
1500.123	17.906	sharingrating2	1518.122	3	99	R	1
1521.156	2.396	fixations	n/a	n/a	n/a	n/a	n/a
1523.656	17.896	sharingrating2	1541.655	3	44	F	5
1544.688	1.616	fixations	n/a	n/a	n/a	n/a	n/a
1546.405	17.899	sharingrating2	1564.404	3	69	F	1
1567.438	1.395	fixations	n/a	n/a	n/a	n/a	n/a
1568.921	17.912	sharingrating2	1586.937	3	88	F	6
1589.97	1.266	fixations	n/a	n/a	n/a	n/a	n/a
1591.337	17.899	sharingrating2	1609.336	3	65	F	2
1612.37	2.042	fixations	n/a	n/a	n/a	n/a	n/a
1614.503	17.909	sharingrating2	1632.502	3	20	R	1
1635.536	1.855	fixations	n/a	n/a	n/a	n/a	n/a
1637.485	17.906	sharingrating2	1655.485	3	101	R	4
1658.518	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1659.968	17.906	sharingrating2	1677.968	3	73	F	3
1681.001	1.989	fixations	n/a	n/a	n/a	n/a	n/a
1683.084	17.906	sharingrating2	1701.084	3	30	R	1
1704.117	2.627	fixations	n/a	n/a	n/a	n/a	n/a
1706.85	17.894	sharingrating2	1724.849	3	14	R	3
1727.883	1.803	fixations	n/a	n/a	n/a	n/a	n/a
1729.783	17.903	sharingrating2	1747.799	3	16	R	1
1750.832	2.315	fixations	n/a	n/a	n/a	n/a	n/a
1753.232	17.915	sharingrating2	1771.248	3	10	R	1
1774.281	2.371	fixations	n/a	n/a	n/a	n/a	n/a
1776.748	17.904	sharingrating2	1794.747	3	66	F	5
1797.781	2.335	fixations	n/a	n/a	n/a	n/a	n/a
1800.214	17.902	sharingrating2	1818.213	3	34	F	3
1821.247	1.969	fixations	n/a	n/a	n/a	n/a	n/a
1823.313	17.903	sharingrating2	1841.313	3	39	F	3
1844.346	1.253	fixations	n/a	n/a	n/a	n/a	n/a
1845.696	17.903	sharingrating2	1863.695	3	3	R	1
1866.728	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1868.662	1.963	intro&rest	n/a	n/a	n/a	n/a	n/a
