onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
5.095	17.904	fakerating	23.094	3	89	F	2
28.71	17.901	fakerating	46.71	3	33	F	3
52.293	17.91	fakerating	70.293	3	76	F	2
75.292	17.909	fakerating	93.309	3	53	F	3
97.992	17.909	fakerating	115.991	3	77	F	2
120.575	17.88	fakerating	138.557	3	36	F	2
143.374	17.903	fakerating	161.373	3	63	F	2
166.573	17.892	fakerating	184.572	3	62	F	2
189.856	17.893	fakerating	207.855	3	75	F	2
213.272	17.903	fakerating	231.271	3	90	F	2
241.037	17.891	realrating	259.02	3	121	R	1
264.72	17.9	realrating	282.719	3	112	R	5
287.353	17.873	realrating	305.335	3	116	R	3
310.602	17.904	realrating	328.601	3	134	R	2
333.635	17.884	realrating	351.617	3	114	R	5
356.334	17.897	realrating	374.333	3	102	R	2
379.466	17.908	realrating	397.466	3	119	R	5
402.699	17.887	realrating	420.682	3	118	R	2
426.415	17.905	realrating	444.414	3	115	R	2
448.998	17.894	realrating	466.997	3	113	R	2
476.764	17.89	realrating	494.747	3	28	R	1
499.196	17.891	realrating	517.179	3	107	R	4
522.345	17.901	realrating	540.345	3	104	R	2
545.928	17.897	realrating	563.928	3	105	R	2
568.494	17.89	realrating	586.493	3	100	R	4
591.793	17.892	realrating	609.793	3	94	R	4
614.693	17.892	realrating	632.692	3	24	R	2
637.875	17.899	realrating	655.875	3	27	R	2
660.308	17.912	realrating	678.324	3	108	R	1
683.624	17.903	realrating	701.623	3	103	R	1
711.073	17.897	fakerating	729.073	3	74	F	2
734.122	17.895	fakerating	752.122	3	127	F	2
757.755	17.905	fakerating	775.754	3	72	F	3
780.771	17.914	fakerating	798.77	3	58	F	1
803.77	17.895	fakerating	821.77	3	128	F	1
826.536	17.897	fakerating	844.536	3	61	F	2
849.802	17.913	fakerating	867.802	3	91	F	1
873.085	17.894	fakerating	891.084	3	57	F	1
896.784	17.906	fakerating	914.783	3	131	F	3
920.184	17.907	fakerating	938.199	3	85	F	1
26.127	2.484	fixations	n/a	n/a	n/a	n/a	n/a
49.743	2.46	fixations	n/a	n/a	n/a	n/a	n/a
73.326	1.875	fixations	n/a	n/a	n/a	n/a	n/a
96.342	1.559	fixations	n/a	n/a	n/a	n/a	n/a
119.024	1.431	fixations	n/a	n/a	n/a	n/a	n/a
141.59	1.687	fixations	n/a	n/a	n/a	n/a	n/a
164.406	2.059	fixations	n/a	n/a	n/a	n/a	n/a
187.606	2.143	fixations	n/a	n/a	n/a	n/a	n/a
210.888	2.287	fixations	n/a	n/a	n/a	n/a	n/a
234.371	1.557	fixations	n/a	n/a	n/a	n/a	n/a
262.053	2.567	fixations	n/a	n/a	n/a	n/a	n/a
285.753	1.473	fixations	n/a	n/a	n/a	n/a	n/a
308.369	2.137	fixations	n/a	n/a	n/a	n/a	n/a
331.635	1.884	fixations	n/a	n/a	n/a	n/a	n/a
354.551	1.68	fixations	n/a	n/a	n/a	n/a	n/a
377.367	2.007	fixations	n/a	n/a	n/a	n/a	n/a
400.499	2.087	fixations	n/a	n/a	n/a	n/a	n/a
423.615	2.705	fixations	n/a	n/a	n/a	n/a	n/a
447.448	1.444	fixations	n/a	n/a	n/a	n/a	n/a
469.914	1.74	fixations	n/a	n/a	n/a	n/a	n/a
497.68	1.407	fixations	n/a	n/a	n/a	n/a	n/a
520.212	2.034	fixations	n/a	n/a	n/a	n/a	n/a
543.278	2.547	fixations	n/a	n/a	n/a	n/a	n/a
566.961	1.423	fixations	n/a	n/a	n/a	n/a	n/a
589.527	2.158	fixations	n/a	n/a	n/a	n/a	n/a
612.826	1.759	fixations	n/a	n/a	n/a	n/a	n/a
635.725	2.049	fixations	n/a	n/a	n/a	n/a	n/a
658.908	1.312	fixations	n/a	n/a	n/a	n/a	n/a
681.357	2.17	fixations	n/a	n/a	n/a	n/a	n/a
704.657	1.313	fixations	n/a	n/a	n/a	n/a	n/a
732.106	1.911	fixations	n/a	n/a	n/a	n/a	n/a
755.155	2.505	fixations	n/a	n/a	n/a	n/a	n/a
778.788	1.897	fixations	n/a	n/a	n/a	n/a	n/a
801.72	1.945	fixations	n/a	n/a	n/a	n/a	n/a
824.803	1.63	fixations	n/a	n/a	n/a	n/a	n/a
847.569	2.146	fixations	n/a	n/a	n/a	n/a	n/a
870.835	2.144	fixations	n/a	n/a	n/a	n/a	n/a
894.117	2.573	fixations	n/a	n/a	n/a	n/a	n/a
917.817	2.274	fixations	n/a	n/a	n/a	n/a	n/a
941.233	2.461	fixations	n/a	n/a	n/a	n/a	n/a
0.028	4.971	intro&rest	n/a	n/a	n/a	n/a	n/a
235.954	4.974	intro&rest	n/a	n/a	n/a	n/a	n/a
471.681	4.973	intro&rest	n/a	n/a	n/a	n/a	n/a
706.006	4.964	intro&rest	n/a	n/a	n/a	n/a	n/a
943.733	1.961	intro&rest	n/a	n/a	n/a	n/a	n/a
