onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
606.38	17.901	sharingrating1	624.379	3	37	F	4
627.412	2.606	fixations	n/a	n/a	n/a	n/a	n/a
630.096	17.922	sharingrating1	648.112	3	23	R	5
651.045	1.182	fixations	n/a	n/a	n/a	n/a	n/a
652.328	17.899	sharingrating1	670.328	3	111	R	3
673.261	1.469	fixations	n/a	n/a	n/a	n/a	n/a
674.828	17.902	sharingrating1	692.827	3	93	R	5
695.86	2.006	fixations	n/a	n/a	n/a	n/a	n/a
697.994	17.872	sharingrating1	715.976	3	21	R	3
719.01	2.499	fixations	n/a	n/a	n/a	n/a	n/a
721.626	17.883	sharingrating1	739.609	3	109	R	4
742.642	2.722	fixations	n/a	n/a	n/a	n/a	n/a
745.475	17.889	sharingrating1	763.458	3	68	F	1
766.491	1.472	fixations	n/a	n/a	n/a	n/a	n/a
768.075	17.888	sharingrating1	786.057	3	2	R	4
789.091	2.906	fixations	n/a	n/a	n/a	n/a	n/a
792.107	17.89	sharingrating1	810.09	3	110	R	3
813.123	1.514	fixations	n/a	n/a	n/a	n/a	n/a
814.757	17.88	sharingrating1	832.739	3	129	F	2
835.773	2.18	fixations	n/a	n/a	n/a	n/a	n/a
838.073	17.88	sharingrating1	856.055	3	8	R	3
859.089	1.885	fixations	n/a	n/a	n/a	n/a	n/a
861.072	17.902	sharingrating1	879.071	3	13	R	2
882.105	1.404	fixations	n/a	n/a	n/a	n/a	n/a
883.621	17.888	sharingrating1	901.621	3	22	R	4
904.654	1.419	fixations	n/a	n/a	n/a	n/a	n/a
906.171	17.902	sharingrating1	924.17	3	133	F	2
927.203	1.434	fixations	n/a	n/a	n/a	n/a	n/a
928.67	2.967	intro&rest	n/a	n/a	n/a	n/a	n/a
931.67	4.967	intro&rest	n/a	n/a	n/a	n/a	n/a
936.736	17.901	accuracyrating	936.736	3	96	R	5
957.769	1.295	fixations	n/a	n/a	n/a	n/a	n/a
959.169	17.895	accuracyrating	959.169	3	38	F	5
980.202	1.997	fixations	n/a	n/a	n/a	n/a	n/a
982.318	17.881	accuracyrating	982.318	3	95	R	4
1003.334	1.374	fixations	n/a	n/a	n/a	n/a	n/a
1004.801	17.907	accuracyrating	1004.801	3	70	F	1
1025.85	2.392	fixations	n/a	n/a	n/a	n/a	n/a
1028.35	17.892	accuracyrating	1028.35	3	25	R	5
1049.383	2.332	fixations	n/a	n/a	n/a	n/a	n/a
1051.816	17.899	accuracyrating	1051.816	3	79	F	3
1072.749	2.249	fixations	n/a	n/a	n/a	n/a	n/a
1075.099	17.899	accuracyrating	1075.099	3	12	R	5
1096.131	1.653	fixations	n/a	n/a	n/a	n/a	n/a
1097.881	17.903	accuracyrating	1097.881	3	26	R	4
1118.914	2.188	fixations	n/a	n/a	n/a	n/a	n/a
1121.197	17.905	accuracyrating	1121.197	3	1	R	2
1142.23	1.619	fixations	n/a	n/a	n/a	n/a	n/a
1143.946	17.903	accuracyrating	1143.946	3	4	R	4
1164.996	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1167.762	17.891	accuracyrating	1167.762	3	55	F	3
1188.795	1.764	fixations	n/a	n/a	n/a	n/a	n/a
1190.662	17.897	accuracyrating	1190.662	3	9	R	4
1211.694	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1213.744	17.904	accuracyrating	1213.744	3	47	F	3
1234.777	2.499	fixations	n/a	n/a	n/a	n/a	n/a
1237.377	17.899	accuracyrating	1237.377	3	32	F	3
1258.41	1.757	fixations	n/a	n/a	n/a	n/a	n/a
1260.259	17.908	accuracyrating	1260.259	3	64	F	4
1281.292	1.526	fixations	n/a	n/a	n/a	n/a	n/a
1282.909	17.909	accuracyrating	1282.909	3	31	F	4
1303.958	2.32	fixations	n/a	n/a	n/a	n/a	n/a
1306.375	17.903	accuracyrating	1306.375	3	81	F	5
1327.408	1.426	fixations	n/a	n/a	n/a	n/a	n/a
1328.924	17.91	accuracyrating	1328.924	3	86	F	5
1349.858	1.798	fixations	n/a	n/a	n/a	n/a	n/a
1351.757	17.899	accuracyrating	1351.757	3	106	R	5
1372.789	2.118	fixations	n/a	n/a	n/a	n/a	n/a
1375.006	17.901	accuracyrating	1375.006	3	15	R	5
1396.039	2.408	fixations	n/a	n/a	n/a	n/a	n/a
1398.489	3	intro&rest	n/a	n/a	n/a	n/a	n/a
1401.472	5	intro&rest	n/a	n/a	n/a	n/a	n/a
1406.538	17.909	sharingrating2	1424.554	3	3	R	5
1427.471	1.904	fixations	n/a	n/a	n/a	n/a	n/a
1429.471	17.904	sharingrating2	1447.47	3	6	R	4
1450.404	1.529	fixations	n/a	n/a	n/a	n/a	n/a
1452.037	17.896	sharingrating2	1470.036	3	39	F	2
1473.07	1.252	fixations	n/a	n/a	n/a	n/a	n/a
1474.42	17.902	sharingrating2	1492.419	3	30	R	2
1495.352	2.631	fixations	n/a	n/a	n/a	n/a	n/a
1498.085	17.898	sharingrating2	1516.085	3	69	F	2
1519.118	1.396	fixations	n/a	n/a	n/a	n/a	n/a
1520.602	17.912	sharingrating2	1538.601	3	44	F	3
1541.551	1.613	fixations	n/a	n/a	n/a	n/a	n/a
1543.267	17.897	sharingrating2	1561.267	3	16	R	2
1564.2	2.313	fixations	n/a	n/a	n/a	n/a	n/a
1566.6	17.913	sharingrating2	1584.616	3	41	F	3
1587.649	2.223	fixations	n/a	n/a	n/a	n/a	n/a
1589.983	17.889	sharingrating2	1607.965	3	14	R	4
1610.999	1.803	fixations	n/a	n/a	n/a	n/a	n/a
1612.899	17.903	sharingrating2	1630.898	3	5	R	3
1633.931	2.285	fixations	n/a	n/a	n/a	n/a	n/a
1636.315	17.901	sharingrating2	1654.314	3	88	F	1
1657.247	1.269	fixations	n/a	n/a	n/a	n/a	n/a
1658.614	17.902	sharingrating2	1676.613	3	99	R	2
1679.647	2.396	fixations	n/a	n/a	n/a	n/a	n/a
1682.13	17.913	sharingrating2	1700.129	3	20	R	5
1703.163	1.855	fixations	n/a	n/a	n/a	n/a	n/a
1705.112	17.906	sharingrating2	1723.112	3	34	F	3
1726.145	1.97	fixations	n/a	n/a	n/a	n/a	n/a
1728.212	17.903	sharingrating2	1746.211	3	101	R	4
1749.244	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1750.694	17.906	sharingrating2	1768.694	3	73	F	1
1771.627	1.996	fixations	n/a	n/a	n/a	n/a	n/a
1773.71	17.913	sharingrating2	1791.71	3	66	F	4
1794.743	2.336	fixations	n/a	n/a	n/a	n/a	n/a
1797.176	17.903	sharingrating2	1815.176	3	45	F	2
1818.209	2.799	fixations	n/a	n/a	n/a	n/a	n/a
1821.109	17.899	sharingrating2	1839.108	3	65	F	2
1842.042	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1844.175	17.91	sharingrating2	1862.174	3	10	R	3
1865.208	2.37	fixations	n/a	n/a	n/a	n/a	n/a
1867.607	1.971	intro&rest	n/a	n/a	n/a	n/a	n/a
