onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
5.104	17.895	sharingrating1	23.104	3	129	F	5
28.42	17.898	sharingrating1	46.42	3	42	F	2
51.553	17.916	sharingrating1	69.552	3	122	F	6
74.436	17.901	sharingrating1	92.435	3	111	R	5
97.035	17.902	sharingrating1	115.034	3	21	R	5
120.667	17.9	sharingrating1	138.667	3	97	R	4
143.883	17.903	sharingrating1	161.883	3	120	R	5
167.766	17.898	sharingrating1	185.766	3	109	R	1
191.615	17.906	sharingrating1	209.615	3	93	R	5
214.765	17.889	sharingrating1	232.748	3	18	R	1
237.748	17.903	sharingrating1	255.747	3	35	F	5
261.23	17.909	sharingrating1	279.229	3	7	R	1
285.129	17.899	sharingrating1	303.129	3	133	F	3
307.695	17.901	sharingrating1	325.694	3	68	F	5
330.294	17.905	sharingrating1	348.294	3	87	F	5
353.827	17.896	sharingrating1	371.826	3	83	F	5
376.376	17.903	sharingrating1	394.376	3	117	R	3
399.342	17.905	sharingrating1	417.342	3	22	R	4
421.875	17.919	sharingrating1	439.891	3	40	F	4
444.857	17.896	sharingrating1	462.857	3	43	F	4
467.507	17.911	sharingrating1	485.523	3	51	F	5
490.706	17.903	sharingrating1	508.706	3	29	R	5
513.939	17.899	sharingrating1	531.938	3	37	F	2
537.671	17.906	sharingrating1	555.671	3	11	R	6
560.837	17.916	sharingrating1	578.837	3	23	R	2
583.137	17.908	sharingrating1	601.153	3	78	F	6
606.519	17.908	sharingrating1	624.519	3	13	R	1
629.052	17.905	sharingrating1	647.051	3	123	F	5
651.584	17.899	sharingrating1	669.584	3	132	F	5
674.967	17.901	sharingrating1	692.967	3	8	R	5
697.983	17.903	sharingrating1	715.983	3	110	R	3
720.616	17.914	sharingrating1	738.615	3	67	F	4
743.498	17.914	sharingrating1	761.514	3	49	F	3
766.698	17.908	sharingrating1	784.697	3	71	F	6
790.014	17.896	sharingrating1	808.013	3	2	R	1
814.063	17.89	sharingrating1	832.062	3	98	R	5
838.162	17.895	sharingrating1	856.162	3	130	F	5
860.861	17.891	sharingrating1	878.861	3	50	F	4
884.227	17.907	sharingrating1	902.227	3	17	R	4
906.777	17.901	sharingrating1	924.776	3	19	R	5
936.976	17.897	accuracyrating	954.975	3	38	F	3
960.108	17.898	accuracyrating	978.108	3	1	R	3
982.858	17.902	accuracyrating	1000.874	3	4	R	6
1006.674	17.89	accuracyrating	1024.673	3	32	F	2
1029.556	17.908	accuracyrating	1047.556	3	79	F	2
1052.939	17.899	accuracyrating	1070.938	3	26	R	3
1076.271	17.888	accuracyrating	1094.271	3	55	F	4
1099.171	17.897	accuracyrating	1117.17	3	96	R	6
1121.587	17.911	accuracyrating	1139.603	3	15	R	2
1145.136	17.909	accuracyrating	1163.152	3	70	F	1
1168.669	17.908	accuracyrating	1186.668	3	47	F	3
1192.301	17.899	accuracyrating	1210.301	3	25	R	4
1215.767	17.9	accuracyrating	1233.767	3	86	F	2
1238.683	17.905	accuracyrating	1256.683	3	31	F	2
1262.132	17.904	accuracyrating	1280.148	3	95	R	1
1284.648	17.907	accuracyrating	1302.648	3	64	F	2
1307.298	17.908	accuracyrating	1325.297	3	81	F	4
