onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
5.104	17.895	sharingrating1	23.104	3	18	R	4
28.087	17.92	sharingrating1	46.103	3	122	F	4
51.02	17.868	sharingrating1	68.986	3	13	R	3
73.536	17.888	sharingrating1	91.518	3	110	R	2
96.168	17.897	sharingrating1	114.168	3	51	F	4
119.351	17.903	sharingrating1	137.35	3	37	F	3
143.083	17.906	sharingrating1	161.083	3	132	F	4
166.466	17.901	sharingrating1	184.465	3	87	F	3
189.999	17.895	sharingrating1	207.998	3	68	F	3
212.615	17.888	sharingrating1	230.614	3	111	R	4
235.214	17.902	sharingrating1	253.213	3	120	R	4
259.096	17.898	sharingrating1	277.096	3	71	F	4
282.396	17.913	sharingrating1	300.395	3	23	R	3
304.712	17.891	sharingrating1	322.711	3	123	F	4
327.244	17.899	sharingrating1	345.244	3	35	F	3
350.744	17.892	sharingrating1	368.743	3	19	R	4
372.843	17.891	sharingrating1	390.826	3	67	F	4
395.726	17.897	sharingrating1	413.725	3	11	R	4
418.908	17.899	sharingrating1	436.908	3	7	R	4
442.807	17.9	sharingrating1	460.807	3	117	R	4
465.69	17.889	sharingrating1	483.689	3	50	F	3
489.073	17.889	sharingrating1	507.055	3	78	F	5
512.439	17.89	sharingrating1	530.438	3	8	R	3
535.355	17.894	sharingrating1	553.354	3	93	R	3
558.487	17.906	sharingrating1	576.487	3	43	F	3
581.053	17.902	sharingrating1	599.053	3	42	F	3
604.219	17.883	sharingrating1	622.202	3	98	R	3
628.302	17.895	sharingrating1	646.301	3	129	F	4
651.601	17.914	sharingrating1	669.617	3	40	F	3
674.584	17.895	sharingrating1	692.583	3	130	F	4
697.266	17.907	sharingrating1	715.266	3	17	R	3
719.815	17.902	sharingrating1	737.815	3	2	R	4
743.848	17.907	sharingrating1	761.847	3	83	F	4
766.398	17.902	sharingrating1	784.397	3	29	R	4
789.63	17.899	sharingrating1	807.629	3	21	R	3
813.263	17.899	sharingrating1	831.262	3	22	R	4
835.812	17.902	sharingrating1	853.811	3	97	R	3
858.928	17.906	sharingrating1	876.927	3	109	R	3
882.777	17.905	sharingrating1	900.777	3	49	F	4
905.876	17.899	sharingrating1	923.876	3	133	F	2
936.442	17.901	accuracyrating	954.441	3	12	R	4
959.225	17.902	accuracyrating	977.224	3	64	F	3
981.891	17.891	accuracyrating	999.89	3	9	R	3
1004.973	17.904	accuracyrating	1022.973	3	15	R	6
1028.406	17.914	accuracyrating	1046.422	3	96	R	4
1050.839	17.911	accuracyrating	1068.855	3	47	F	3
