onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
0.038	4.961	intro&rest	n/a	n/a	n/a	n/a	n/a
5.088	17.911	sharingrating1	23.104	3	78	F	6
26.137	2.241	fixations	n/a	n/a	n/a	n/a	n/a
28.471	17.907	sharingrating1	46.47	3	40	F	2
49.503	1.829	fixations	n/a	n/a	n/a	n/a	n/a
51.437	17.895	sharingrating1	69.436	3	129	F	5
72.469	2.181	fixations	n/a	n/a	n/a	n/a	n/a
74.753	17.897	sharingrating1	92.752	3	17	R	4
95.785	1.418	fixations	n/a	n/a	n/a	n/a	n/a
97.302	17.901	sharingrating1	115.301	3	68	F	2
118.335	1.471	fixations	n/a	n/a	n/a	n/a	n/a
119.901	17.905	sharingrating1	137.901	3	122	F	4
140.934	1.752	fixations	n/a	n/a	n/a	n/a	n/a
142.784	17.902	sharingrating1	160.8	3	98	R	2
163.833	2.962	fixations	n/a	n/a	n/a	n/a	n/a
166.883	17.912	sharingrating1	184.883	3	87	F	5
187.916	2.396	fixations	n/a	n/a	n/a	n/a	n/a
190.416	17.896	sharingrating1	208.415	3	117	R	5
211.349	1.835	fixations	n/a	n/a	n/a	n/a	n/a
213.282	17.902	sharingrating1	231.281	3	7	R	4
234.314	2.766	fixations	n/a	n/a	n/a	n/a	n/a
237.181	17.899	sharingrating1	255.197	3	35	F	1
258.23	2.359	fixations	n/a	n/a	n/a	n/a	n/a
260.697	17.892	sharingrating1	278.696	3	42	F	1
281.73	2.015	fixations	n/a	n/a	n/a	n/a	n/a
283.863	17.882	sharingrating1	301.846	3	19	R	6
304.879	1.064	fixations	n/a	n/a	n/a	n/a	n/a
306.062	17.881	sharingrating1	324.029	3	67	F	5
327.062	1.764	fixations	n/a	n/a	n/a	n/a	n/a
328.945	17.881	sharingrating1	346.928	3	97	R	4
349.961	2.086	fixations	n/a	n/a	n/a	n/a	n/a
352.161	17.886	sharingrating1	370.144	3	110	R	1
373.177	1.514	fixations	n/a	n/a	n/a	n/a	n/a
374.81	17.881	sharingrating1	392.793	3	123	F	5
395.826	1.399	fixations	n/a	n/a	n/a	n/a	n/a
397.326	17.899	sharingrating1	415.326	3	22	R	5
418.359	1.419	fixations	n/a	n/a	n/a	n/a	n/a
419.892	17.886	sharingrating1	437.875	3	21	R	6
440.908	2.5	fixations	n/a	n/a	n/a	n/a	n/a
443.508	17.9	sharingrating1	461.507	3	13	R	2
464.541	1.404	fixations	n/a	n/a	n/a	n/a	n/a
466.041	17.904	sharingrating1	484.04	3	2	R	5
487.073	2.907	fixations	n/a	n/a	n/a	n/a	n/a
490.073	17.907	sharingrating1	508.073	3	37	F	6
511.106	2.606	fixations	n/a	n/a	n/a	n/a	n/a
513.806	17.906	sharingrating1	531.805	3	51	F	1
534.839	2.052	fixations	n/a	n/a	n/a	n/a	n/a
536.989	17.902	sharingrating1	554.988	3	109	R	5
558.021	2.722	fixations	n/a	n/a	n/a	n/a	n/a
560.838	17.905	sharingrating1	578.837	3	71	F	5
581.871	2.179	fixations	n/a	n/a	n/a	n/a	n/a
584.154	17.896	sharingrating1	602.153	3	8	R	4
605.187	1.885	fixations	n/a	n/a	n/a	n/a	n/a
607.17	17.902	sharingrating1	625.169	3	11	R	5
628.202	2.049	fixations	n/a	n/a	n/a	n/a	n/a
630.352	17.899	sharingrating1	648.352	3	130	F	5
651.385	1.557	fixations	n/a	n/a	n/a	n/a	n/a
653.052	17.89	sharingrating1	671.051	3	111	R	4
674.084	1.469	fixations	n/a	n/a	n/a	n/a	n/a
675.651	17.902	sharingrating1	693.65	3	83	F	4
696.684	1.419	fixations	n/a	n/a	n/a	n/a	n/a
698.2	17.903	sharingrating1	716.2	3	18	R	4
719.233	1.87	fixations	n/a	n/a	n/a	n/a	n/a
721.183	17.92	sharingrating1	739.199	3	23	R	2
742.232	1.175	fixations	n/a	n/a	n/a	n/a	n/a
743.499	17.908	sharingrating1	761.498	3	49	F	5
764.532	2.058	fixations	n/a	n/a	n/a	n/a	n/a
766.682	17.908	sharingrating1	784.681	3	133	F	2
787.714	1.434	fixations	n/a	n/a	n/a	n/a	n/a
789.248	17.9	sharingrating1	807.247	3	132	F	5
