onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
5.103	17.896	sharingrating1	23.102	3	37	F	5
28.835	17.906	sharingrating1	46.835	3	93	R	4
51.985	17.889	sharingrating1	69.984	3	18	R	5
74.984	17.903	sharingrating1	92.983	3	13	R	6
97.517	17.904	sharingrating1	115.516	3	17	R	6
119.966	17.907	sharingrating1	137.982	3	19	R	6
142.182	17.897	sharingrating1	160.181	3	68	F	6
164.681	17.904	sharingrating1	182.68	3	130	F	5
187.364	17.906	sharingrating1	205.363	3	67	F	6
210.263	17.897	sharingrating1	228.246	3	87	F	3
233.779	17.896	sharingrating1	251.778	3	2	R	5
257.828	17.89	sharingrating1	275.828	3	50	F	6
281.211	17.89	sharingrating1	299.194	3	29	R	1
304.427	17.899	sharingrating1	322.426	3	21	R	1
328.059	17.9	sharingrating1	346.059	3	11	R	2
351.242	17.899	sharingrating1	369.241	3	83	F	4
373.691	17.904	sharingrating1	391.691	3	109	R	5
397.541	17.905	sharingrating1	415.54	3	122	F	1
420.407	17.918	sharingrating1	438.423	3	23	R	5
442.722	17.909	sharingrating1	460.739	3	51	F	3
465.922	17.903	sharingrating1	483.921	3	71	F	6
489.238	17.896	sharingrating1	507.237	3	78	F	2
512.62	17.891	sharingrating1	530.62	3	98	R	1
536.703	17.912	sharingrating1	554.719	3	7	R	1
560.503	17.912	sharingrating1	578.518	3	43	F	4
583.168	17.911	sharingrating1	601.184	3	133	F	1
605.751	17.9	sharingrating1	623.75	3	120	R	2
629.633	17.898	sharingrating1	647.633	3	129	F	6
652.949	17.898	sharingrating1	670.949	3	49	F	6
676.149	17.892	sharingrating1	694.148	3	22	R	1
698.698	17.902	sharingrating1	716.697	3	8	R	2
721.714	17.902	sharingrating1	739.713	3	123	F	2
744.246	17.899	sharingrating1	762.246	3	111	R	2
766.846	17.902	sharingrating1	784.845	3	110	R	1
789.495	17.897	sharingrating1	807.495	3	35	F	6
812.878	17.907	sharingrating1	830.878	3	117	R	5
835.844	17.905	sharingrating1	853.843	3	42	F	6
858.91	17.889	sharingrating1	876.909	3	97	R	1
882.125	17.903	sharingrating1	900.125	3	40	F	5
905.108	17.879	sharingrating1	923.091	3	132	F	4
936.49	17.885	accuracyrating	954.473	3	25	R	6
959.957	17.882	accuracyrating	977.939	3	95	R	4
982.439	17.908	accuracyrating	1000.439	3	26	R	3
1005.772	17.888	accuracyrating	1023.754	3	86	F	1
1028.688	17.887	accuracyrating	1046.687	3	4	R	4
1052.487	17.89	accuracyrating	1070.486	3	32	F	4
1075.37	17.907	accuracyrating	1093.369	3	1	R	5
1098.036	17.894	accuracyrating	1116.035	3	12	R	2
1120.735	17.882	accuracyrating	1138.718	3	70	F	2
1144.234	17.909	accuracyrating	1162.234	3	96	R	4
1166.683	17.879	accuracyrating	1184.666	3	106	R	6
1189.916	17.901	accuracyrating	1207.915	3	31	F	1
1213.365	17.903	accuracyrating	1231.365	3	47	F	6
1236.998	17.899	accuracyrating	1254.997	3	81	F	4
1259.547	17.91	accuracyrating	1277.547	3	15	R	2
1282.996	17.904	accuracyrating	1300.996	3	9	R	1
1306.079	17.904	accuracyrating	1324.079	3	79	F	1
1329.462	17.899	accuracyrating	1347.461	3	55	F	4
1352.361	17.897	accuracyrating	1370.36	3	64	F	1
1375.01	17.908	accuracyrating	1393.026	3	38	F	1
1406.159	17.898	sharingrating2	1424.159	3	65	F	6
1429.325	17.91	sharingrating2	1447.341	3	5	R	4
1452.758	17.901	sharingrating2	1470.757	3	10	R	1
1476.257	17.904	sharingrating2	1494.257	3	39	F	1
1498.623	17.92	sharingrating2	1516.639	3	66	F	3
1522.106	17.902	sharingrating2	1540.105	3	20	R	1
1545.089	17.905	sharingrating2	1563.088	3	45	F	2
1569.021	17.899	sharingrating2	1587.021	3	69	F	3
1591.554	17.896	sharingrating2	1609.537	3	6	R	1
1614.186	17.908	sharingrating2	1632.186	3	34	F	5
1637.286	17.903	sharingrating2	1655.285	3	41	F	3
1660.535	17.911	sharingrating2	1678.534	3	44	F	6
1683.284	17.899	sharingrating2	1701.284	3	16	R	1
1706.733	17.899	sharingrating2	1724.733	3	73	F	1
1729.849	17.906	sharingrating2	1747.849	3	30	R	1
1753.615	17.894	sharingrating2	1771.615	3	14	R	1
1776.548	17.904	sharingrating2	1794.547	3	3	R	2
1799.564	17.91	sharingrating2	1817.58	3	101	R	6
1822.063	17.906	sharingrating2	1840.063	3	99	R	3
1845.596	17.897	sharingrating2	1863.595	3	88	F	4
26.135	2.606	fixations	n/a	n/a	n/a	n/a	n/a
49.868	2.006	fixations	n/a	n/a	n/a	n/a	n/a
73.017	1.87	fixations	n/a	n/a	n/a	n/a	n/a
96.017	1.404	fixations	n/a	n/a	n/a	n/a	n/a
118.449	1.424	fixations	n/a	n/a	n/a	n/a	n/a
141.015	1.064	fixations	n/a	n/a	n/a	n/a	n/a
163.114	1.471	fixations	n/a	n/a	n/a	n/a	n/a
185.714	1.556	fixations	n/a	n/a	n/a	n/a	n/a
208.396	1.764	fixations	n/a	n/a	n/a	n/a	n/a
231.279	2.396	fixations	n/a	n/a	n/a	n/a	n/a
254.812	2.906	fixations	n/a	n/a	n/a	n/a	n/a
278.861	2.24	fixations	n/a	n/a	n/a	n/a	n/a
302.227	2.099	fixations	n/a	n/a	n/a	n/a	n/a
325.459	2.5	fixations	n/a	n/a	n/a	n/a	n/a
349.092	2.049	fixations	n/a	n/a	n/a	n/a	n/a
372.175	1.42	fixations	n/a	n/a	n/a	n/a	n/a
394.724	2.722	fixations	n/a	n/a	n/a	n/a	n/a
418.573	1.752	fixations	n/a	n/a	n/a	n/a	n/a
441.456	1.175	fixations	n/a	n/a	n/a	n/a	n/a
463.772	2.053	fixations	n/a	n/a	n/a	n/a	n/a
486.954	2.18	fixations	n/a	n/a	n/a	n/a	n/a
510.27	2.241	fixations	n/a	n/a	n/a	n/a	n/a
533.653	2.962	fixations	n/a	n/a	n/a	n/a	n/a
557.652	2.763	fixations	n/a	n/a	n/a	n/a	n/a
581.551	1.528	fixations	n/a	n/a	n/a	n/a	n/a
604.217	1.434	fixations	n/a	n/a	n/a	n/a	n/a
626.784	2.747	fixations	n/a	n/a	n/a	n/a	n/a
650.666	2.181	fixations	n/a	n/a	n/a	n/a	n/a
673.982	2.059	fixations	n/a	n/a	n/a	n/a	n/a
697.181	1.419	fixations	n/a	n/a	n/a	n/a	n/a
719.73	1.886	fixations	n/a	n/a	n/a	n/a	n/a
742.746	1.399	fixations	n/a	n/a	n/a	n/a	n/a
765.279	1.469	fixations	n/a	n/a	n/a	n/a	n/a
787.879	1.513	fixations	n/a	n/a	n/a	n/a	n/a
810.428	2.357	fixations	n/a	n/a	n/a	n/a	n/a
833.91	1.839	fixations	n/a	n/a	n/a	n/a	n/a
856.776	2.023	fixations	n/a	n/a	n/a	n/a	n/a
879.942	2.086	fixations	n/a	n/a	n/a	n/a	n/a
903.158	1.829	fixations	n/a	n/a	n/a	n/a	n/a
926.124	2.251	fixations	n/a	n/a	n/a	n/a	n/a
957.507	2.332	fixations	n/a	n/a	n/a	n/a	n/a
980.972	1.374	fixations	n/a	n/a	n/a	n/a	n/a
1003.472	2.188	fixations	n/a	n/a	n/a	n/a	n/a
1026.788	1.787	fixations	n/a	n/a	n/a	n/a	n/a
1049.72	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1073.52	1.757	fixations	n/a	n/a	n/a	n/a	n/a
1096.302	1.628	fixations	n/a	n/a	n/a	n/a	n/a
1118.952	1.665	fixations	n/a	n/a	n/a	n/a	n/a
1141.751	2.392	fixations	n/a	n/a	n/a	n/a	n/a
1165.267	1.295	fixations	n/a	n/a	n/a	n/a	n/a
1187.699	2.118	fixations	n/a	n/a	n/a	n/a	n/a
1210.949	2.319	fixations	n/a	n/a	n/a	n/a	n/a
